cell,system,instance,noise,n_rows,best_oracle,rank1_err,rank1_s2,rk_err_1,rk_err_10,rk_s2_1,rk_s2_10
forced_lotka_volterra_9_1em6,forced_lotka_volterra,9,1em6,100,0.00019965952650513596,0.001402036461738282,0.0014435729980468714,1,1,1,1
forced_lotka_volterra_9_1em8,forced_lotka_volterra,9,1em8,100,2.5709018252384475e-05,0.00010276266280845325,6.304931640621625e-05,1,1,1,1
harmonic_oscillator_0_0,harmonic_oscillator,0,0,10,1.8013368574543165e-14,1.8013368574543165e-14,1.8013368574543165e-14,1,1,1,1
harmonic_oscillator_0_1em2,harmonic_oscillator,0,1em2,100,4.3056535174446076e-05,6.86108406249275e-05,4.3056535174446076e-05,1,1,1,1
harmonic_oscillator_0_1em4,harmonic_oscillator,0,1em4,51,1.9067714646103795e-07,1.9067714646103795e-07,1.9067714646103795e-07,1,1,1,1
harmonic_oscillator_0_1em6,harmonic_oscillator,0,1em6,27,8.540446710947336e-09,8.540446710947336e-09,8.540446710947336e-09,1,1,1,1
harmonic_oscillator_0_1em8,harmonic_oscillator,0,1em8,10,5.2195608946092875e-11,5.2195608946092875e-11,5.2195608946092875e-11,1,1,1,1
harmonic_oscillator_1_0,harmonic_oscillator,1,0,13,1.6187051699034782e-13,1.6187051699034782e-13,1.6187051699034782e-13,1,1,1,1
harmonic_oscillator_1_1em2,harmonic_oscillator,1,1em2,100,1.547210875152416e-05,6.193416871813628e-05,1.547210875152416e-05,1,1,1,1
harmonic_oscillator_1_1em4,harmonic_oscillator,1,1em4,73,2.0533346611895098e-07,2.0533346611895098e-07,2.0533346611895098e-07,1,1,1,1
harmonic_oscillator_1_1em6,harmonic_oscillator,1,1em6,20,2.049938330195289e-09,2.049938330195289e-09,2.049938330195289e-09,1,1,1,1
harmonic_oscillator_1_1em8,harmonic_oscillator,1,1em8,15,3.1837088521058377e-11,3.1837088521058377e-11,3.1837088521058377e-11,1,1,1,1
harmonic_oscillator_2_0,harmonic_oscillator,2,0,6,4.6851411639181606e-14,4.6851411639181606e-14,4.6851411639181606e-14,1,1,1,1
harmonic_oscillator_2_1em2,harmonic_oscillator,2,1em2,73,8.232597561552701e-06,8.36024525663337e-06,8.36024525663337e-06,1,1,1,1
harmonic_oscillator_2_1em4,harmonic_oscillator,2,1em4,11,1.8047314309654894e-08,1.8047314309654894e-08,1.8047314309654894e-08,1,1,1,1
harmonic_oscillator_2_1em6,harmonic_oscillator,2,1em6,5,2.339837212872453e-10,2.339837212872453e-10,2.339837212872453e-10,1,1,1,1
harmonic_oscillator_2_1em8,harmonic_oscillator,2,1em8,5,3.350597577167491e-12,3.350597577167491e-12,3.350597577167491e-12,1,1,1,1
harmonic_oscillator_3_0,harmonic_oscillator,3,0,11,7.494005416219807e-14,7.494005416219807e-14,7.494005416219807e-14,1,1,1,1
harmonic_oscillator_3_1em2,harmonic_oscillator,3,1em2,100,6.661425698717416e-06,6.661425698717416e-06,6.661425698717416e-06,1,1,1,1
harmonic_oscillator_3_1em4,harmonic_oscillator,3,1em4,78,3.1899624919340397e-07,3.1899624919340397e-07,3.1899624919340397e-07,1,1,1,1
harmonic_oscillator_3_1em6,harmonic_oscillator,3,1em6,11,7.107458510624554e-10,7.107458510624554e-10,7.107458510624554e-10,1,1,1,1
harmonic_oscillator_3_1em8,harmonic_oscillator,3,1em8,11,7.98577870497752e-12,7.98577870497752e-12,7.98577870497752e-12,1,1,1,1
harmonic_oscillator_4_0,harmonic_oscillator,4,0,12,2.7200464103316335e-14,2.7200464103316335e-14,2.7200464103316335e-14,1,1,1,1
harmonic_oscillator_4_1em2,harmonic_oscillator,4,1em2,100,7.158672686918832e-05,0.00012197439857608572,7.158672686918832e-05,1,1,1,1
harmonic_oscillator_4_1em4,harmonic_oscillator,4,1em4,92,4.4078290584170787e-07,4.4078290584170787e-07,4.4078290584170787e-07,1,1,1,1
harmonic_oscillator_4_1em6,harmonic_oscillator,4,1em6,23,1.0198061728416974e-08,1.0198061728416974e-08,1.0198061728416974e-08,1,1,1,1
harmonic_oscillator_4_1em8,harmonic_oscillator,4,1em8,14,4.350898807903292e-11,4.350898807903292e-11,4.350898807903292e-11,1,1,1,1
harmonic_oscillator_5_0,harmonic_oscillator,5,0,7,8.959499808725013e-14,8.959499808725013e-14,8.959499808725013e-14,1,1,1,1
harmonic_oscillator_5_1em2,harmonic_oscillator,5,1em2,100,1.547126419620959e-05,0.00021545310217030433,1.547126419620959e-05,1,1,1,1
harmonic_oscillator_5_1em4,harmonic_oscillator,5,1em4,90,1.2142224743438845e-06,1.2142224743438845e-06,1.2142224743438845e-06,1,1,1,1
harmonic_oscillator_5_1em6,harmonic_oscillator,5,1em6,25,1.0349638923656812e-08,1.0349638923656812e-08,1.0349638923656812e-08,1,1,1,1
harmonic_oscillator_5_1em8,harmonic_oscillator,5,1em8,6,2.949063215851311e-11,2.949063215851311e-11,2.949063215851311e-11,1,1,1,1
harmonic_oscillator_6_0,harmonic_oscillator,6,0,6,1.2434497875801753e-14,1.2434497875801753e-14,1.2434497875801753e-14,1,1,1,1
harmonic_oscillator_6_1em2,harmonic_oscillator,6,1em2,100,0.00011103689513006221,0.00016058253559961266,0.00011103689513006221,1,1,1,1
harmonic_oscillator_6_1em4,harmonic_oscillator,6,1em4,75,5.007069361351313e-06,5.007069361351313e-06,5.007069361351313e-06,1,1,1,1
harmonic_oscillator_6_1em6,harmonic_oscillator,6,1em6,18,4.983957857529475e-08,4.983957857529475e-08,4.983957857529475e-08,1,1,1,1
harmonic_oscillator_6_1em8,harmonic_oscillator,6,1em8,7,7.910788690779214e-11,7.910788690779214e-11,7.910788690779214e-11,1,1,1,1
harmonic_oscillator_7_0,harmonic_oscillator,7,0,17,2.615685446016869e-13,2.615685446016869e-13,2.615685446016869e-13,1,1,1,1
harmonic_oscillator_7_1em2,harmonic_oscillator,7,1em2,100,8.904647194496462e-06,1.5815221358767007e-05,1.5815221358767007e-05,1,1,1,1
harmonic_oscillator_7_1em4,harmonic_oscillator,7,1em4,46,1.4748152254995262e-08,1.4748152254995262e-08,1.4748152254995262e-08,1,1,1,1
harmonic_oscillator_7_1em6,harmonic_oscillator,7,1em6,17,3.753039823362059e-10,3.753039823362059e-10,3.753039823362059e-10,1,1,1,1
harmonic_oscillator_7_1em8,harmonic_oscillator,7,1em8,14,9.09966546558394e-13,9.09966546558394e-13,9.09966546558394e-13,1,1,1,1
harmonic_oscillator_8_0,harmonic_oscillator,8,0,7,1.669497873280079e-14,1.669497873280079e-14,1.669497873280079e-14,1,1,1,1
harmonic_oscillator_8_1em2,harmonic_oscillator,8,1em2,100,4.664986697611173e-05,0.0001136618587446736,4.664986697611173e-05,1,1,1,1
harmonic_oscillator_8_1em4,harmonic_oscillator,8,1em4,81,6.689873137677438e-07,6.689873137677438e-07,6.689873137677438e-07,1,1,1,1
harmonic_oscillator_8_1em6,harmonic_oscillator,8,1em6,16,7.966142995252667e-09,7.966142995252667e-09,7.966142995252667e-09,1,1,1,1
harmonic_oscillator_8_1em8,harmonic_oscillator,8,1em8,10,1.1097689434080849e-10,1.1097689434080849e-10,1.1097689434080849e-10,1,1,1,1
harmonic_oscillator_9_0,harmonic_oscillator,9,0,9,1.2401191185062999e-13,1.2401191185062999e-13,1.2401191185062999e-13,1,1,1,1
harmonic_oscillator_9_1em2,harmonic_oscillator,9,1em2,100,6.197892693815543e-05,6.197892693815543e-05,0.00015590171455848179,1,1,1,1
harmonic_oscillator_9_1em4,harmonic_oscillator,9,1em4,88,5.586770410737074e-07,5.586770410737074e-07,5.586770410737074e-07,1,1,1,1
harmonic_oscillator_9_1em6,harmonic_oscillator,9,1em6,14,7.028243653728339e-09,7.028243653728339e-09,7.028243653728339e-09,1,1,1,1
harmonic_oscillator_9_1em8,harmonic_oscillator,9,1em8,9,3.9708458743348274e-11,3.9708458743348274e-11,3.9708458743348274e-11,1,1,1,1
hiv_0_0,hiv,0,0,100,2.2427863310969798e-07,2.2427863310969798e-07,2.2427863310969798e-07,1,1,1,1
hiv_0_1em2,hiv,0,1em2,100,44.50690459474437,8296.455603475924,4546.607980287155,,,,
hiv_0_1em4,hiv,0,1em4,100,30.017368791373038,7037.559533617049,6669.395097522104,,,,
hiv_0_1em6,hiv,0,1em6,100,0.5322330137844847,0.5349900000000001,0.5349790177466482,,,,
hiv_0_1em8,hiv,0,1em8,100,0.013980067845101862,0.01403653156842355,0.01403653156842355,,1,,1
hiv_1_0,hiv,1,0,100,2.803623222469298e-09,2.803623222469298e-09,2.803623222469298e-09,1,1,1,1
hiv_1_1em2,hiv,1,1em2,100,18.5453353777908,2084.5740122121824,1398.5800150498362,,,,
hiv_1_1em4,hiv,1,1em4,100,76.42153352090041,223.01024258967723,1572.8371109625496,,,,
hiv_1_1em6,hiv,1,1em6,100,0.32239108199941724,0.32242858040481015,0.32242858040481015,,,,
hiv_1_1em8,hiv,1,1em8,100,0.002966155542842963,0.002966155542842963,0.002966155542842963,1,1,1,1
hiv_2_0,hiv,2,0,100,2.5918304336070008e-08,2.5918304336070008e-08,2.5918304336070008e-08,1,1,1,1
hiv_2_1em2,hiv,2,1em2,100,14.80893974971994,14037.574310628821,840.4170411378235,,,,
hiv_2_1em4,hiv,2,1em4,100,21.147595965690538,10740.864700088,385.9862697342575,,,,
hiv_2_1em6,hiv,2,1em6,100,0.2719899995527409,23.76033849201979,0.5883350354509408,,,,
hiv_2_1em8,hiv,2,1em8,100,0.0017171829509556868,0.0017171829509556868,0.0017171829509556868,1,1,1,1
hiv_3_0,hiv,3,0,100,2.406171539792723e-09,2.406171539792723e-09,2.406171539792723e-09,1,1,1,1
hiv_3_1em2,hiv,3,1em2,100,44.90260293210718,12806.44732826191,15653.283414117719,,,,
hiv_3_1em4,hiv,3,1em4,100,155.04780180178489,155.04780180178489,155.04780180178489,,,,
hiv_3_1em6,hiv,3,1em6,100,0.03849545399110449,0.03852216532743685,0.03852216532743685,,1,,1
hiv_3_1em8,hiv,3,1em8,100,0.0003721877121343198,0.0003721877121343198,0.0003721877121343198,1,1,1,1
hiv_4_0,hiv,4,0,100,2.6569061506442893e-08,2.6569061506442893e-08,2.6569061506442893e-08,1,1,1,1
hiv_4_1em2,hiv,4,1em2,100,117.06041710064848,18148.655506681072,13264.319004346795,,,,
hiv_4_1em4,hiv,4,1em4,100,15.596429907055606,652.4456175067654,13876.881193159292,,,,
hiv_4_1em6,hiv,4,1em6,100,0.19886589499882912,0.19889630203884145,0.19889630203884145,,,,
hiv_4_1em8,hiv,4,1em8,100,0.002896067864254115,0.002896067864254115,0.002896067864254115,1,1,1,1
hiv_5_0,hiv,5,0,100,2.4317534652595896e-09,2.4317534652595896e-09,2.4317534652595896e-09,1,1,1,1
hiv_5_1em2,hiv,5,1em2,100,15.950342096826628,97.68754874028238,97.68754874028238,,,,
hiv_5_1em6,hiv,5,1em6,100,0.03425704437249444,53.37073160007478,0.03425704437249444,,7,,1
hiv_5_1em8,hiv,5,1em8,100,0.00020470006136996677,0.00020470006136996677,0.00020470006136996677,1,1,1,1
hiv_6_0,hiv,6,0,100,1.0865838007134698e-08,1.0865838007134698e-08,1.0865838007134698e-08,1,1,1,1
hiv_6_1em2,hiv,6,1em2,100,57.1421914521426,1383.602200331801,4299.023537763349,,,,
hiv_6_1em4,hiv,6,1em4,100,2.6463112904528696,212.47369952784283,212.47369952784283,,,,
hiv_6_1em6,hiv,6,1em6,100,0.7541710840611848,0.7550748917592467,0.7550748917592467,,,,
hiv_6_1em8,hiv,6,1em8,100,0.025227386421411424,0.025302675396453922,0.025302675396453922,,1,,1
hiv_7_0,hiv,7,0,100,1.251713205308036e-09,1.251713205308036e-09,1.251713205308036e-09,1,1,1,1
hiv_7_1em2,hiv,7,1em2,100,111.99928859562692,1664.3409408262717,1144.693702299593,,,,
hiv_7_1em6,hiv,7,1em6,100,0.0071479309186874285,0.6678562535227893,0.0071479309186874285,5,5,1,1
hiv_7_1em8,hiv,7,1em8,100,0.0004005337999294367,0.0004005337999294367,0.0004005337999294367,1,1,1,1
hiv_8_0,hiv,8,0,100,1.2438681497306536e-07,1.2438681497306536e-07,1.2438681497306536e-07,1,1,1,1
hiv_8_1em2,hiv,8,1em2,100,40.80422591078017,40.80422591078017,7954.850162463501,,,,
hiv_8_1em4,hiv,8,1em4,100,13.329063885134415,254.37371825404318,4620.551584822278,,,,
hiv_8_1em6,hiv,8,1em6,100,0.10499,0.10499,0.10499,,,,
hiv_8_1em8,hiv,8,1em8,100,0.016365259866847767,0.016411825950232897,0.016411825950232897,,1,,1
hiv_9_0,hiv,9,0,100,5.320645518613887e-08,5.320645518613887e-08,5.320645518613887e-08,1,1,1,1
hiv_9_1em2,hiv,9,1em2,100,11.471376960156805,7936.943601072442,7983.999078941466,,,,
hiv_9_1em4,hiv,9,1em4,100,809.1011377450875,7048.288516147832,809.1011377450875,,,,
hiv_9_1em6,hiv,9,1em6,100,0.35173405872355734,0.3524397724788001,0.3524397724788001,,,,
hiv_9_1em8,hiv,9,1em8,100,0.005114327299298449,0.005132324022917856,0.005132324022917856,1,1,1,1
lotka_volterra_0_0,lotka_volterra,0,0,100,2.7150504067208203e-13,2.7150504067208203e-13,2.7150504067208203e-13,1,1,1,1
lotka_volterra_0_1em2,lotka_volterra,0,1em2,100,0.0013289314060010438,0.04970240039331704,0.0013289314060010438,18,1,1,1
lotka_volterra_0_1em4,lotka_volterra,0,1em4,100,3.755554234140257e-05,3.755554234140257e-05,3.755554234140257e-05,1,1,1,1
lotka_volterra_0_1em6,lotka_volterra,0,1em6,100,7.62737208157005e-07,7.62737208157005e-07,7.62737208157005e-07,1,1,1,1
lotka_volterra_0_1em8,lotka_volterra,0,1em8,100,9.985919313670877e-10,9.985919313670877e-10,9.985919313670877e-10,1,1,1,1
lotka_volterra_1_0,lotka_volterra,1,0,100,2.05613304160579e-13,2.05613304160579e-13,2.05613304160579e-13,1,1,1,1
lotka_volterra_1_1em2,lotka_volterra,1,1em2,100,0.20039633342591712,1.4836576201676177,0.578583967412071,,,,
lotka_volterra_1_1em4,lotka_volterra,1,1em4,100,2.082850043216844e-05,2.082850043216844e-05,2.082850043216844e-05,1,1,1,1
lotka_volterra_1_1em6,lotka_volterra,1,1em6,100,2.3519729513976628e-07,2.3519729513976628e-07,2.3519729513976628e-07,1,1,1,1
lotka_volterra_1_1em8,lotka_volterra,1,1em8,100,9.223586894258062e-10,9.223586894258062e-10,9.223586894258062e-10,1,1,1,1
lotka_volterra_2_0,lotka_volterra,2,0,100,8.948397578478762e-14,8.948397578478762e-14,8.948397578478762e-14,1,1,1,1
lotka_volterra_2_1em2,lotka_volterra,2,1em2,100,0.10153083319034817,0.10153083319034817,0.10153083319034817,,,,
lotka_volterra_2_1em4,lotka_volterra,2,1em4,100,4.99721114644025e-06,4.99721114644025e-06,4.99721114644025e-06,1,1,1,1
lotka_volterra_2_1em6,lotka_volterra,2,1em6,100,2.610603933028699e-08,2.610603933028699e-08,2.610603933028699e-08,1,1,1,1
lotka_volterra_2_1em8,lotka_volterra,2,1em8,100,2.154383171859564e-09,2.154383171859564e-09,2.154383171859564e-09,1,1,1,1
lotka_volterra_3_0,lotka_volterra,3,0,100,4.313216450668733e-13,4.313216450668733e-13,4.313216450668733e-13,1,1,1,1
lotka_volterra_3_1em2,lotka_volterra,3,1em2,100,0.10509974412376566,0.14762482737450366,0.14762482737450366,,,,
lotka_volterra_3_1em4,lotka_volterra,3,1em4,100,1.4214582385541075e-05,1.4214582385541075e-05,1.4214582385541075e-05,1,1,1,1
lotka_volterra_3_1em6,lotka_volterra,3,1em6,100,3.305211306869893e-07,3.305211306869893e-07,3.305211306869893e-07,1,1,1,1
lotka_volterra_3_1em8,lotka_volterra,3,1em8,100,3.96778293554334e-09,3.96778293554334e-09,3.96778293554334e-09,1,1,1,1
lotka_volterra_4_0,lotka_volterra,4,0,100,7.996425743783675e-11,7.996425743783675e-11,7.996425743783675e-11,1,1,1,1
lotka_volterra_4_1em2,lotka_volterra,4,1em2,100,0.008898563550814198,0.17021738270779874,0.008898563550814198,31,7,1,1
lotka_volterra_4_1em4,lotka_volterra,4,1em4,100,9.365081446366386e-05,9.365081446366386e-05,9.365081446366386e-05,1,1,1,1
lotka_volterra_4_1em6,lotka_volterra,4,1em6,100,4.3099415925063056e-07,4.3099415925063056e-07,4.3099415925063056e-07,1,1,1,1
lotka_volterra_4_1em8,lotka_volterra,4,1em8,100,7.489261433235583e-10,7.489261433235583e-10,7.489261433235583e-10,1,1,1,1
lotka_volterra_5_0,lotka_volterra,5,0,100,5.828670879282072e-14,5.828670879282072e-14,5.828670879282072e-14,1,1,1,1
lotka_volterra_5_1em2,lotka_volterra,5,1em2,100,0.000551167885018633,0.04398230293900418,0.000551167885018633,2,1,1,1
lotka_volterra_5_1em4,lotka_volterra,5,1em4,100,7.428683940546854e-06,7.428683940546854e-06,7.428683940546854e-06,1,1,1,1
lotka_volterra_5_1em6,lotka_volterra,5,1em6,100,5.067304083006263e-07,5.067304083006263e-07,5.067304083006263e-07,1,1,1,1
lotka_volterra_5_1em8,lotka_volterra,5,1em8,100,4.952943388758513e-09,4.952943388758513e-09,4.952943388758513e-09,1,1,1,1
lotka_volterra_6_0,lotka_volterra,6,0,100,7.405187574249794e-14,7.405187574249794e-14,7.405187574249794e-14,1,1,1,1
lotka_volterra_6_1em2,lotka_volterra,6,1em2,100,0.017374196823233712,0.15288538856561906,0.15288538856561906,,3,,3
lotka_volterra_6_1em4,lotka_volterra,6,1em4,100,2.10197792253064e-05,2.10197792253064e-05,2.10197792253064e-05,1,1,1,1
lotka_volterra_6_1em6,lotka_volterra,6,1em6,100,1.88695966185648e-07,1.88695966185648e-07,1.88695966185648e-07,1,1,1,1
lotka_volterra_6_1em8,lotka_volterra,6,1em8,100,7.129219881107929e-09,7.129219881107929e-09,7.129219881107929e-09,1,1,1,1
lotka_volterra_7_0,lotka_volterra,7,0,100,4.221067939624845e-13,4.221067939624845e-13,4.221067939624845e-13,1,1,1,1
lotka_volterra_7_1em2,lotka_volterra,7,1em2,100,0.051581043019484296,0.051581043019484296,0.051581043019484296,,1,,1
lotka_volterra_7_1em4,lotka_volterra,7,1em4,100,6.831865427031625e-05,6.831865427031625e-05,6.831865427031625e-05,1,1,1,1
lotka_volterra_7_1em6,lotka_volterra,7,1em6,100,1.1357324403160618e-07,1.1357324403160618e-07,1.1357324403160618e-07,1,1,1,1
lotka_volterra_7_1em8,lotka_volterra,7,1em8,100,4.3106706537621164e-09,4.3106706537621164e-09,4.3106706537621164e-09,1,1,1,1
lotka_volterra_8_0,lotka_volterra,8,0,100,4.981570711493077e-13,4.981570711493077e-13,4.981570711493077e-13,1,1,1,1
lotka_volterra_8_1em2,lotka_volterra,8,1em2,100,0.07234732632650953,0.07234732632650953,0.07234732632650953,,1,,1
lotka_volterra_8_1em4,lotka_volterra,8,1em4,100,3.181033905241826e-05,3.181033905241826e-05,3.181033905241826e-05,1,1,1,1
lotka_volterra_8_1em6,lotka_volterra,8,1em6,100,1.5727155111555646e-07,1.5727155111555646e-07,1.5727155111555646e-07,1,1,1,1
lotka_volterra_8_1em8,lotka_volterra,8,1em8,100,1.4947271753662505e-09,1.4947271753662505e-09,1.4947271753662505e-09,1,1,1,1
lotka_volterra_9_0,lotka_volterra,9,0,100,2.7200464103316335e-14,2.7200464103316335e-14,2.7200464103316335e-14,1,1,1,1
lotka_volterra_9_1em2,lotka_volterra,9,1em2,100,0.326056054341562,5.447204246435958,5.447204246435958,,,,
lotka_volterra_9_1em4,lotka_volterra,9,1em4,100,6.967220327336321e-06,6.967220327336321e-06,6.967220327336321e-06,1,1,1,1
lotka_volterra_9_1em6,lotka_volterra,9,1em6,100,2.027369007118196e-07,2.027369007118196e-07,2.027369007118196e-07,1,1,1,1
lotka_volterra_9_1em8,lotka_volterra,9,1em8,100,3.161199635393075e-10,3.161199635393075e-10,3.161199635393075e-10,1,1,1,1
mass_spring_damper_0_0,mass_spring_damper,0,0,100,2.1649348980190553e-14,2.1649348980190553e-14,2.1649348980190553e-14,1,1,1,1
mass_spring_damper_0_1em2,mass_spring_damper,0,1em2,100,0.001001288548143145,0.007418127774429906,0.001001288548143145,1,1,1,1
mass_spring_damper_0_1em4,mass_spring_damper,0,1em4,100,1.1725759112346523e-05,0.00018604830826723928,1.1725759112346523e-05,1,1,1,1
mass_spring_damper_0_1em6,mass_spring_damper,0,1em6,100,2.0579499948603086e-07,2.0579499948603086e-07,2.0579499948603086e-07,1,1,1,1
mass_spring_damper_0_1em8,mass_spring_damper,0,1em8,100,2.862527326286113e-09,2.862527326286113e-09,2.862527326286113e-09,1,1,1,1
mass_spring_damper_1_0,mass_spring_damper,1,0,100,2.456368441983159e-14,2.456368441983159e-14,2.456368441983159e-14,1,1,1,1
mass_spring_damper_1_1em2,mass_spring_damper,1,1em2,100,0.0015338107981072713,0.0015338107981072713,0.0015338107981072713,1,1,1,1
mass_spring_damper_1_1em4,mass_spring_damper,1,1em4,100,4.413736523378731e-06,4.413736523378731e-06,4.413736523378731e-06,1,1,1,1
mass_spring_damper_1_1em6,mass_spring_damper,1,1em6,100,3.37362507929484e-08,3.37362507929484e-08,3.37362507929484e-08,1,1,1,1
mass_spring_damper_1_1em8,mass_spring_damper,1,1em8,100,2.4950498334064264e-09,2.4950498334064264e-09,2.4950498334064264e-09,1,1,1,1
mass_spring_damper_2_0,mass_spring_damper,2,0,100,1.8740564655672642e-13,1.8740564655672642e-13,1.8740564655672642e-13,1,1,1,1
mass_spring_damper_2_1em2,mass_spring_damper,2,1em2,100,0.01576227436279487,0.01576227436279487,0.01576227436279487,,1,,1
mass_spring_damper_2_1em4,mass_spring_damper,2,1em4,100,1.8618018512328582e-05,1.8618018512328582e-05,1.8618018512328582e-05,1,1,1,1
mass_spring_damper_2_1em6,mass_spring_damper,2,1em6,100,4.2980419245886026e-07,4.2980419245886026e-07,4.2980419245886026e-07,1,1,1,1
mass_spring_damper_2_1em8,mass_spring_damper,2,1em8,100,9.963890712505474e-09,9.963890712505474e-09,9.963890712505474e-09,1,1,1,1
mass_spring_damper_3_0,mass_spring_damper,3,0,100,4.424238753131249e-14,4.424238753131249e-14,4.424238753131249e-14,1,1,1,1
mass_spring_damper_3_1em2,mass_spring_damper,3,1em2,100,0.01953620572488554,0.021798759827292666,0.021798759827292666,,1,,1
mass_spring_damper_3_1em4,mass_spring_damper,3,1em4,100,4.5990999308964664e-05,4.5990999308964664e-05,4.5990999308964664e-05,1,1,1,1
mass_spring_damper_3_1em6,mass_spring_damper,3,1em6,100,4.989572345570625e-07,4.989572345570625e-07,4.989572345570625e-07,1,1,1,1
mass_spring_damper_3_1em8,mass_spring_damper,3,1em8,100,3.726031982953515e-09,3.726031982953515e-09,3.726031982953515e-09,1,1,1,1
mass_spring_damper_4_0,mass_spring_damper,4,0,100,1.5865087021893487e-13,1.5865087021893487e-13,1.5865087021893487e-13,1,1,1,1
mass_spring_damper_4_1em2,mass_spring_damper,4,1em2,100,0.002254106128124933,0.03966310351131108,0.002254106128124933,78,1,1,1
mass_spring_damper_4_1em4,mass_spring_damper,4,1em4,100,3.79504279824916e-05,3.79504279824916e-05,3.79504279824916e-05,1,1,1,1
mass_spring_damper_4_1em6,mass_spring_damper,4,1em6,100,7.303974425276749e-08,7.303974425276749e-08,7.303974425276749e-08,1,1,1,1
mass_spring_damper_4_1em8,mass_spring_damper,4,1em8,100,2.0699914005106734e-09,2.0699914005106734e-09,2.0699914005106734e-09,1,1,1,1
mass_spring_damper_5_0,mass_spring_damper,5,0,100,4.901634653720066e-14,4.901634653720066e-14,4.901634653720066e-14,1,1,1,1
mass_spring_damper_5_1em2,mass_spring_damper,5,1em2,100,0.0016491590965795333,0.0016491590965795333,0.0016491590965795333,1,1,1,1
mass_spring_damper_5_1em4,mass_spring_damper,5,1em4,100,7.756346115883606e-06,7.756346115883606e-06,7.756346115883606e-06,1,1,1,1
mass_spring_damper_5_1em6,mass_spring_damper,5,1em6,100,1.4901245781739902e-07,1.4901245781739902e-07,1.4901245781739902e-07,1,1,1,1
mass_spring_damper_5_1em8,mass_spring_damper,5,1em8,100,6.435669774873531e-10,6.435669774873531e-10,6.435669774873531e-10,1,1,1,1
mass_spring_damper_6_0,mass_spring_damper,6,0,100,4.2243986086987206e-14,4.2243986086987206e-14,4.2243986086987206e-14,1,1,1,1
mass_spring_damper_6_1em2,mass_spring_damper,6,1em2,100,0.0015776968268795821,0.004961417456426198,0.0015776968268795821,1,1,1,1
mass_spring_damper_6_1em4,mass_spring_damper,6,1em4,100,1.515459252454665e-05,1.7958046546584505e-05,1.7958046546584505e-05,1,1,1,1
mass_spring_damper_6_1em6,mass_spring_damper,6,1em6,100,1.1590935439231842e-07,1.1590935439231842e-07,1.1590935439231842e-07,1,1,1,1
mass_spring_damper_6_1em8,mass_spring_damper,6,1em8,100,9.959704727613428e-10,9.959704727613428e-10,9.959704727613428e-10,1,1,1,1
mass_spring_damper_7_0,mass_spring_damper,7,0,100,7.904787935331115e-14,7.904787935331115e-14,7.904787935331115e-14,1,1,1,1
mass_spring_damper_7_1em2,mass_spring_damper,7,1em2,100,0.0011144859683646091,0.0017187506525758733,0.0017187506525758733,1,1,1,1
mass_spring_damper_7_1em4,mass_spring_damper,7,1em4,100,1.566590829149561e-05,1.566590829149561e-05,1.566590829149561e-05,1,1,1,1
mass_spring_damper_7_1em6,mass_spring_damper,7,1em6,100,2.8157706488673995e-07,2.8157706488673995e-07,2.8157706488673995e-07,1,1,1,1
mass_spring_damper_7_1em8,mass_spring_damper,7,1em8,100,1.0547941409200234e-09,1.0547941409200234e-09,1.0547941409200234e-09,1,1,1,1
mass_spring_damper_8_0,mass_spring_damper,8,0,100,3.655409308578328e-14,3.655409308578328e-14,3.655409308578328e-14,1,1,1,1
mass_spring_damper_8_1em2,mass_spring_damper,8,1em2,100,0.013877633801909761,0.013877633801909761,0.013877633801909761,,1,,1
mass_spring_damper_8_1em4,mass_spring_damper,8,1em4,100,4.344381205662051e-05,0.0001954891501864675,4.344381205662051e-05,1,1,1,1
mass_spring_damper_8_1em6,mass_spring_damper,8,1em6,100,2.590932345336583e-07,2.590932345336583e-07,2.590932345336583e-07,1,1,1,1
mass_spring_damper_8_1em8,mass_spring_damper,8,1em8,100,2.5417905835656285e-09,2.5417905835656285e-09,2.5417905835656285e-09,1,1,1,1
mass_spring_damper_9_0,mass_spring_damper,9,0,100,7.260858581048524e-14,7.260858581048524e-14,7.260858581048524e-14,1,1,1,1
mass_spring_damper_9_1em2,mass_spring_damper,9,1em2,100,0.012381377563497442,0.021905249075808042,0.021905249075808042,,1,,1
mass_spring_damper_9_1em4,mass_spring_damper,9,1em4,100,1.7661465499307916e-05,6.348683181967019e-05,1.7661465499307916e-05,1,1,1,1
mass_spring_damper_9_1em6,mass_spring_damper,9,1em6,100,3.9903210680147794e-07,3.9903210680147794e-07,3.9903210680147794e-07,1,1,1,1
mass_spring_damper_9_1em8,mass_spring_damper,9,1em8,100,2.2678340871884473e-09,2.2678340871884473e-09,2.2678340871884473e-09,1,1,1,1
quadrotor_0_0,quadrotor,0,0,62,3.3173352953497215e-11,3.3173352953497215e-11,3.964233398440209e-05,1,1,1,1
quadrotor_0_1em2,quadrotor,0,1em2,100,0.007574768066406223,0.0216998356901138,0.007574768066406223,99,1,1,1
quadrotor_0_1em4,quadrotor,0,1em4,100,0.00026913452148438766,0.0003556692857696886,0.00034072875976565165,1,1,1,1
quadrotor_0_1em6,quadrotor,0,1em6,100,1.1143959055603947e-05,2.186375629009696e-05,4.345703125002709e-05,1,1,1,1
quadrotor_0_1em8,quadrotor,0,1em8,100,3.050232421086818e-07,3.050232421086818e-07,2.520751953122291e-05,1,1,1,1
