idx,src,interp,polished,sp,mp_times,mp_idx,g,a,b,Vm,R,rel,err
633,single_point,s3_se_times_rq,false,58,,,0.7268261305414276,-25.733007073993235,-40.58640653342082,0.42117001016414135,0.29942972334720325,46.756940849403406,0.0038831628655739284
634,single_point,s3_se_times_rq,false,101,,,0.7358600422416285,-17.542453772609125,-19.08204878072562,0.41857524170225757,0.2375820203815496,22.51302004591389,0.0038084601479469425
635,single_point,s3_se_times_rq,false,101,,,0.7358600422416285,-17.542453772609125,-19.08204878072561,0.41857524170225757,0.23758202038154982,22.51302004591388,0.0038084601479469434
636,single_point,s3_se_times_rq,false,156,,,0.7390325870275624,-9.283163430161835,-9.424399126343019,0.41569638495016725,0.23515279580438744,11.93423254436023,0.002102592047197903
637,single_point,s3_se_times_rq,false,156,,,0.7390325870275624,-9.283163430161842,-9.424399126343026,0.4156963849501672,0.23515279580438747,11.934232544360238,0.0021025920471979018
638,single_point,s3_se_times_rq,false,230,,,0.733040042480042,-4.49235822528028,-26.13674230903989,0.41798699169946346,0.31748213007581505,30.466451306696605,0.0005150756400511869
639,single_point,s3_se_times_rq,false,230,,,0.733040042480042,-4.492358225280278,-26.13674230903988,0.41798699169946335,0.3174821300758148,30.466451306696598,0.0005150756400511853
640,single_point,s3_se_times_rq,false,326,,,0.8065313101741879,1.7860847118912593,3.288639303505886,0.42067884491382784,0.44437589096320135,2.707597861900661,7.071534921087166e-5
641,single_point,s3_se_times_rq,false,326,,,0.6289734810035743,-9.932145153522937,-192.18650318429235,0.43131448184547394,0.5337793955859971,217.67024034305788,0.0004453306177462505
642,single_point,s3_se_times_rq,false,453,,,0.6077367247988616,1.9565195150467942,277.81225035899195,0.4108867650901832,0.030243136796617533,312.2043408782322,0.4261450907505134
643,single_point,s3_se_times_rq,false,453,,,0.7905688763872726,1.288312544701775,2.6517904735545224,0.4198241691041536,0.417884883624494,1.989617219339935,3.5640669045084705e-5
644,single_point,s3_se_times_rq,false,619,,,0.751253136792445,0.7273826730916806,1.0355824538257743,0.4334208816239267,0.39908095563321877,0.16751122190053472,0.000125941760371969
645,single_point,s3_se_times_rq,false,619,,,0.751253136792445,0.7273826730916816,1.0355824538257739,0.43342088162392706,0.3990809556332189,0.16751122190053422,0.00012594176037197268
646,single_point,s3_se_times_rq,false,837,,,0.7719843947422445,0.7619590055370712,0.6713773947182282,0.4219574016916999,0.39992079660637214,0.24309200144506402,1.8089638352531617e-5
647,single_point,s3_se_times_rq,false,837,,,-0.18754888958536697,-3.214629670060844,15.63496958598458,-0.02665203877840093,20.585697617563664,49.954697073177385,0.002390807282753331
648,single_point,s3_se_times_rq,false,1124,,,0.004444298041467556,-0.28716148441747774,-0.5107119294701131,-0.41257768379311366,-1428.9949378496196,3538.116182796088,0.004621621860256249
649,single_point,s3_se_times_rq,false,1124,,,0.7512782176912098,0.5159089188441891,2.030441775860593,0.4239940504660041,0.36839580986067894,1.2891113594820662,4.442944714304916e-5
650,single_point,s3_se_times_rq,false,1501,,,0.0163918674917272,1.4707518011998149,-2.525303776195261,-4.72279714881144,-2202.509809226942,5452.756953532034,0.02718237104656361
651,single_point,s3_se_times_rq,false,1501,,,0.9429116806777844,1.999774079678729,1.68755028755757,0.28207714973287146,0.40801334641968734,1.3554465013883736,0.0018094691422712473
652,multipoint,s3_se_times_rq,false,1,[1| 1501],1,0.6922929944484963,0.16964974095109112,1.4436235711000909,0.4198991802810034,0.28572229945493743,0.8001769835676195,0.00017067128617273214
653,multipoint,s3_se_times_rq,false,1,[1| 1501],1,0.04123981799526478,-5.950494554282547,1.5350869493786639,0.4198991802810034,-15.485856444893704,39.3313278338953,0.022470310524660683
654,multipoint,s3_se_times_rq,false,26,[26| 1501],2,0.7153539035666454,0.3384045601828353,1.4658806476329833,0.41990221422661067,0.31845172023300555,0.6526275621566892,0.00011822550459414833
655,multipoint,s3_se_times_rq,false,26,[26| 1501],2,0.04355775133946177,-5.785107943949008,1.4585268134048803,0.41988895463984177,-14.621008359357473,37.19061475088483,0.01928525366204889
656,multipoint,s3_se_times_rq,false,58,[58| 1501],3,0.7432912116956131,0.5427210665999035,1.4929093200097463,0.419930816539814,0.3566640191349514,0.6830995716006159,5.405257819983896e-5
657,multipoint,s3_se_times_rq,false,58,[58| 1501],3,0.048228162290851466,-5.5289775571382505,1.3452013227424293,0.4197612569746281,-13.200355551658427,33.67414740509511,0.015247425281462142
658,multipoint,s3_se_times_rq,false,101,[101| 1501],4,0.7829375293780766,0.8324667574776817,1.531374160798866,0.42005537593497677,0.4080720530212141,0.7264646683189019,3.869528347414952e-5
659,multipoint,s3_se_times_rq,false,101,[101| 1501],4,0.06138646178052373,-5.084445039468769,1.1730218119446134,0.4190495236082672,-10.374138372141696,26.678560327083403,0.010261828412765062
660,multipoint,s3_se_times_rq,false,156,[156| 1501],5,0.9637667647897571,2.1517853108575156,1.7079979341026565,0.42121540150255493,0.5952667859487707,1.5344938879358252,0.0004013350673663481
661,multipoint,s3_se_times_rq,false,156,[156| 1501],5,0.15907178799814248,-3.86612654344915,1.0000099387113155,0.41675288194388005,-3.4224158738878443,9.471326420514465,0.004161439555755211
662,multipoint,s3_se_times_rq,false,230,[230| 1501],6,0.7391211526903758,0.5122317701430043,1.488870650416772,0.4194391427220833,0.3460725717399489,0.678546392803576,7.924630384615084e-5
663,multipoint,s3_se_times_rq,false,230,[230| 1501],6,-0.02987806572623387,-4.458074003178023,0.39784535327776793,0.40399903036358364,31.105470079488388,75.9937378205158,0.005032072085059008
664,multipoint,s3_se_times_rq,false,326,[326| 1501],7,0.7720292513086178,0.7527682004996217,1.5207792738742545,0.41932156109293506,0.38945125178927714,0.7145200381896893,4.823859773930285e-6
665,multipoint,s3_se_times_rq,false,326,[326| 1501],7,0.0027806054106571934,-3.206909315752287,-0.10798961769063237,0.3699653464668302,-417.1420145119271,1033.5297388909084,0.0015386735816505113
666,multipoint,s3_se_times_rq,false,1,[1| 1124],8,0.28577749421813564,-6.194726416653676,17.416477052005003,0.4198991802810034,-1.135377349657457,18.635261614436306,0.013655542146088183
667,multipoint,s3_se_times_rq,false,1,[1| 1124],8,0.7173810183412024,0.17410793409768602,2.749520161610835,0.4198991802810034,0.3206598151097375,2.0997972509705014,4.304077689564185e-5
668,multipoint,s3_se_times_rq,false,26,[26| 1124],9,0.295420457690842,-5.8997080306534295,16.671443183226188,0.4198924221817794,-1.059061841240889,17.79531362257744,0.01125205743896753
669,multipoint,s3_se_times_rq,false,26,[26| 1124],9,0.7355885420033155,0.3584438921917829,2.3612494579476335,0.4199025163240977,0.3450816204902679,1.6620625230525743,2.5076367940719666e-5
670,multipoint,s3_se_times_rq,false,58,[58| 1124],10,0.312218050102274,-5.439334039108418,15.51991895606967,0.41981128699033315,-0.9445705168134017,16.497090142130407,0.008291544838752146
671,multipoint,s3_se_times_rq,false,58,[58| 1124],10,0.7563844608153717,0.5668979196224551,1.923485657995791,0.41993347057847047,0.3729121674900524,1.1685294904123913,1.4062344668126017e-5
672,multipoint,s3_se_times_rq,false,453,[453| 1501],11,0.7756334218249797,0.7791029232996499,1.5242789589737715,0.41921801120158597,0.3935770985708517,0.7184655681778709,6.684726079276916e-6
673,multipoint,s3_se_times_rq,false,453,[453| 1501],11,0.010586057632328574,-1.974776573360393,-0.7242611206837554,0.2745752253334246,-171.63010704137525,425.8269976271664,0.0008182330160906839
674,multipoint,s3_se_times_rq,false,101,[101| 1124],12,0.34608187687841374,-4.660567868613456,13.606559447741763,0.4193965301228213,-0.7544385483748225,14.33997682947211,0.004925843234487353
675,multipoint,s3_se_times_rq,false,101,[101| 1124],12,0.78095500627998,0.8105992931053656,1.4133382988940233,0.4200530443052205,0.4057582003059743,0.5933915432852573,3.342805676586448e-5
676,multipoint,s3_se_times_rq,false,156,[156| 1124],13,0.4235748262586643,-3.302855906509409,10.387799561729206,0.4181632522464271,-0.4213134895921609,10.711160723482758,0.0020029776286143186
677,multipoint,s3_se_times_rq,false,156,[156| 1124],13,0.8127045885213797,1.1218210886108486,0.7642039024178073,0.4204036027927049,0.4478242976716305,0.3213440384108936,6.957700638524921e-5
678,multipoint,s3_se_times_rq,false,230,[230| 1124],14,0.6574751476433615,-0.4466844879237781,4.066061898910015,0.41787226759355217,0.19829665866274948,3.5840607654002428,0.00022475018510451493
679,multipoint,s3_se_times_rq,false,230,[230| 1124],14,1.0064063669152021,2.95622107375183,-3.0202961139208178,0.42454976768960534,0.6628288306956999,4.405068899572512,0.00024123584919714833
680,multipoint,s3_se_times_rq,false,619,[619| 1501],15,0.7701593242639535,0.7391044377346859,1.5189639275519817,0.4202321597936975,0.3895239552918737,0.712473424523091,5.473331571522319e-6
681,multipoint,s3_se_times_rq,false,619,[619| 1501],15,0.013526094869675636,-0.8822982955946672,-1.2899889858681683,0.0578521719903152,-241.4322375138679,598.6045483016532,0.0019302360978051055
682,multipoint,s3_se_times_rq,false,1,[1| 837],16,0.7351335516516599,0.29937056744702545,4.238737483891618,0.4198991802810034,0.34394124198043374,3.7787344801483855,6.966700560342581e-5
683,multipoint,s3_se_times_rq,false,1,[1| 837],16,0.44869239994272536,-9.110359542620856,88.119399260188,0.4198991802810034,-0.25665946160746633,98.34543321328974,0.17322069322521375
684,multipoint,s3_se_times_rq,false,26,[26| 837],17,0.7458797533370752,0.43802687196019263,3.1621402643736007,0.41990266214678096,0.3580698759255425,2.5649833871179264,3.982925648880326e-5
685,multipoint,s3_se_times_rq,false,26,[26| 837],17,0.4547440202742144,-8.415214169621402,81.55357152619433,0.41989067679355,-0.23833078824397874,90.9431471546723,0.11421341669361948
686,multipoint,s3_se_times_rq,false,326,[326| 1124],18,-1.0547332803933396,-13.439918149567443,28.71484383232336,0.29957924798344615,2.9367510482434893,31.372991919192064,1.0e15
687,multipoint,s3_se_times_rq,false,326,[326| 1124],18,0.7677462307762899,0.6799198920000028,1.6866817847529603,0.4191118539969247,0.3817955427084709,0.9015578182107782,5.592377125712833e-6
688,multipoint,s3_se_times_rq,false,58,[58| 837],19,0.46380600540325884,-7.527847685118016,73.20482893797359,0.419803251602614,-0.21674587717598626,81.53081052759141,0.06627671666980463
689,multipoint,s3_se_times_rq,false,58,[58| 837],19,0.7574380584194024,0.5835777644423217,2.038795772601821,0.41993365311393593,0.3741930555566411,1.2985296196187386,1.593027027945067e-5
690,multipoint,s3_se_times_rq,false,101,[101| 837],20,0.4787216917710425,-6.35950222832378,62.28541799878071,0.4194189075437948,-0.18780837627563365,69.22031341463439,0.03067839704354713
691,multipoint,s3_se_times_rq,false,101,[101| 837],20,0.7691076522881478,0.7270811498333839,0.9379448462312459,0.42003858117501164,0.39166161215653866,0.14360288594418855,6.20549566384432e-6
692,multipoint,fhd,false,58,[58| 837],19,-1607.2232179472774,16616.827991258797,20703.506566129065,-0.9982347085933956,1.3121909423855362,23340.0446066844,1.0e15
693,multipoint,fhd,false,101,[101| 837],20,-1607.1433754406087,16357.496278389734,18120.180643696043,0.5540697191600344,1.3089315510929296,20427.61402896961,1.0e15
694,single_point,aaad,false,1501,,,-0.06831332597157996,12.371190991977116,33.33465973780465,0.42008899614491235,11.256479191247667,36.58135257926116,0.009459737334917551
695,single_point,aaad,false,230,,,13.635246876416147,101.09398052216349,-107.49337209802322,0.42008899614491235,1.2350109407925334,122.18756719055605,0.0012809712694123684
696,single_point,aaad_gpr,false,453,,,6.353685272846762,68.51657053234537,-185.11358235392228,0.42008899614491235,1.177757419451646,209.6962597000251,0.001922103790568355
697,single_point,aaad_gpr,false,619,,,0.241299124738746,27.391627612111556,-105.3020182423466,0.42008899614491235,-1.5380296523482904,119.71704424165344,0.0015214280867429846
698,single_point,agp_robust,false,453,,,6.353598153233594,68.51554715746796,-185.11085147942828,0.42008899614491235,1.1777559493855037,209.69318092381994,0.0019220985774355212
699,single_point,agp_robust,false,619,,,0.2412988232766498,27.39138758689392,-105.30113406965214,0.42008899614491235,-1.5380331792076596,119.71604742914559,0.0015214309336208285
700,single_point,agp_robust_rq,false,453,,,4.881561949992162,51.22565719798584,-138.8059636325822,0.42008899614491235,1.1454259034783894,157.48924874022796,0.0018118758925196109
701,single_point,agp_robust_rq,false,619,,,0.23469753272164395,22.92406515449764,-88.78973484576093,0.42008899614491235,-1.6174351897311925,101.1011666806775,0.0015838950815144483
702,single_point,agp_robust_se_plus_rq,false,326,,,14.795672459006349,144.3751047366245,-288.51397188035725,0.42008899614491235,1.238929135009636,326.26941587413444,0.0016954350933587146
703,single_point,agp_robust_se_plus_rq,false,453,,,3.380879503986084,33.53723649679811,-91.45581543442731,0.42008899614491235,1.0834865477749864,104.1068945145742,0.0016216455497406303
704,single_point,agp_robust_se_plus_rq,false,619,,,0.2218202670917566,17.086294920149406,-67.2663403192294,0.42008899614491235,-1.7859275775979584,76.8357838999204,0.0017115361884527292
705,single_point,agp_robust_se_times_rq,false,453,,,4.87619830506796,51.16260969375623,-138.6371722914957,0.42008899614491235,1.1452724113055346,157.29895410540664,0.0018113742974627714
706,single_point,agp_robust_se_times_rq,false,619,,,0.23466674912231586,22.906487248737506,-88.72465826796574,0.42008899614491235,-1.6178159272675547,101.02779962566599,0.0015841913424814468
707,single_point,fhd,false,156,,,1216.2730784612188,26874.572650991875,28809.252503121686,0.42008899614491235,1.2844086876922474,32478.42785019356,0.0014238170070498884
708,single_point,fhd,false,230,,,1214.9093041823953,27093.524653664877,18464.034642398914,0.42008899614491235,1.2844080590060554,31911.27874401046,0.0020001978740777234
