func,n,noise,strategy,order,nrmse,n_support
mixed_freq,101,0.0,bisect,2,8.217476911915724e-7,21
mixed_freq,101,0.0,bisect,3,1.5686006085703539e-6,21
mixed_freq,101,0.0,bisect,4,9.62193529212741e-6,21
mixed_freq,101,0.0,bisect,5,2.7853928375366907e-5,21
mixed_freq,101,0.0,bisect,6,8.072581196239845e-5,21
mixed_freq,101,0.0,bisect,7,0.0004756063344406993,21
mixed_freq,101,0.0,prune15,0,0.2208100402008797,15
mixed_freq,101,0.0,prune15,1,13.421489824603146,15
mixed_freq,101,0.0,prune15,2,863.6788819514103,15
mixed_freq,101,0.0,prune15,3,87584.53171206967,15
mixed_freq,101,0.0,prune15,4,1.0814631957958173e7,15
mixed_freq,101,0.0,prune15,5,1.8220197782202866e9,15
mixed_freq,101,0.0,prune15,6,3.3782286987345557e11,15
mixed_freq,101,0.0,prune15,7,7.968004278364984e13,15
mixed_freq,101,0.0,prune20,0,0.01536092204429425,20
mixed_freq,101,0.0,prune20,1,0.14286464983409386,20
mixed_freq,101,0.0,prune20,2,0.3489812222895644,20
mixed_freq,101,0.0,prune20,3,1.7041824767736853,20
mixed_freq,101,0.0,prune20,4,19.606376828891555,20
mixed_freq,101,0.0,prune20,5,335.67982537887895,20
mixed_freq,101,0.0,prune20,6,6236.906888148247,20
mixed_freq,101,0.0,prune20,7,147484.76165950389,20
mixed_freq,101,0.0,prune25,0,0.19038687266657864,25
mixed_freq,101,0.0,prune25,1,15.1876973496526,25
mixed_freq,101,0.0,prune25,2,3049.734336758378,25
mixed_freq,101,0.0,prune25,3,959078.0950558158,25
mixed_freq,101,0.0,prune25,4,3.672352149236681e8,25
mixed_freq,101,0.0,prune25,5,1.9186268939908368e11,25
mixed_freq,101,0.0,prune25,6,1.1031412076332794e14,25
mixed_freq,101,0.0,prune25,7,8.06856335066442e16,25
mixed_freq,101,1.0e-8,baseline,0,3.678601807794071e-8,55
mixed_freq,101,1.0e-8,baseline,1,1.4733086069838993e-6,55
mixed_freq,101,1.0e-8,baseline,2,3.585674335484425e-5,55
mixed_freq,101,1.0e-8,baseline,3,0.001555420466139203,55
mixed_freq,101,1.0e-8,baseline,4,0.09684958836823103,55
mixed_freq,101,1.0e-8,baseline,5,11.619045308623303,55
mixed_freq,101,1.0e-8,baseline,6,2008.8570244673924,55
mixed_freq,101,1.0e-8,baseline,7,479181.3909988004,55
mixed_freq,101,1.0e-8,adapt_k0.01,0,8.463150251213841e-9,22
mixed_freq,101,1.0e-8,adapt_k0.01,1,7.264577124298209e-8,22
mixed_freq,101,1.0e-8,adapt_k0.01,2,2.0642098750536545e-7,22
mixed_freq,101,1.0e-8,adapt_k0.01,3,6.78791283009255e-7,22
mixed_freq,101,1.0e-8,adapt_k0.01,4,2.196899844727938e-6,22
mixed_freq,101,1.0e-8,adapt_k0.01,5,9.784186242544525e-6,22
mixed_freq,101,1.0e-8,adapt_k0.01,6,1.8456816182911672e-5,22
mixed_freq,101,1.0e-8,adapt_k0.01,7,0.00013301038859370415,22
mixed_freq,101,1.0e-8,adapt_k0.1,0,1.9910040249643096e-8,21
mixed_freq,101,1.0e-8,adapt_k0.1,1,2.481221963963763e-7,21
mixed_freq,101,1.0e-8,adapt_k0.1,2,4.812925107857795e-7,21
mixed_freq,101,1.0e-8,adapt_k0.1,3,2.914766845562217e-6,21
mixed_freq,101,1.0e-8,adapt_k0.1,4,2.876090852167789e-6,21
mixed_freq,101,1.0e-8,adapt_k0.1,5,3.59579057913551e-5,21
mixed_freq,101,1.0e-8,adapt_k0.1,6,4.2122535760202554e-5,21
mixed_freq,101,1.0e-8,adapt_k0.1,7,0.00034135270861684116,21
mixed_freq,101,1.0e-8,adapt_k1.0,0,1.558512125383576e-7,20
mixed_freq,101,1.0e-8,adapt_k1.0,1,1.5172621425813403e-6,20
mixed_freq,101,1.0e-8,adapt_k1.0,2,3.4451163250717366e-6,20
mixed_freq,101,1.0e-8,adapt_k1.0,3,1.3102637146780654e-5,20
mixed_freq,101,1.0e-8,adapt_k1.0,4,2.3335937916906287e-5,20
mixed_freq,101,1.0e-8,adapt_k1.0,5,0.00012896396641143987,20
mixed_freq,101,1.0e-8,adapt_k1.0,6,0.00017567147751522993,20
mixed_freq,101,1.0e-8,adapt_k1.0,7,0.0012203678809570083,20
mixed_freq,101,1.0e-8,adapt_k10,0,4.8329933744986526e-6,19
mixed_freq,101,1.0e-8,adapt_k10,1,5.5866693310019445e-5,19
mixed_freq,101,1.0e-8,adapt_k10,2,0.00010682069702441663,19
mixed_freq,101,1.0e-8,adapt_k10,3,0.00047769476886692274,19
mixed_freq,101,1.0e-8,adapt_k10,4,0.0008368548691533431,19
mixed_freq,101,1.0e-8,adapt_k10,5,0.0036305593341277105,19
mixed_freq,101,1.0e-8,adapt_k10,6,0.009339507620081166,19
mixed_freq,101,1.0e-8,adapt_k10,7,0.01778895555580708,19
mixed_freq,101,1.0e-8,adapt_k100,0,2.5514786044870385e-5,18
mixed_freq,101,1.0e-8,adapt_k100,1,0.00020851731472659951,18
mixed_freq,101,1.0e-8,adapt_k100,2,0.000499641864856329,18
mixed_freq,101,1.0e-8,adapt_k100,3,0.0016527243631463348,18
mixed_freq,101,1.0e-8,adapt_k100,4,0.002358270644500961,18
mixed_freq,101,1.0e-8,adapt_k100,5,0.012487005947458168,18
mixed_freq,101,1.0e-8,adapt_k100,6,0.014769417938043108,18
mixed_freq,101,1.0e-8,adapt_k100,7,0.06501950182480763,18
mixed_freq,101,1.0e-8,mmax10,0,0.27528145791940317,4
mixed_freq,101,1.0e-8,mmax10,1,0.9190482236851228,4
mixed_freq,101,1.0e-8,mmax10,2,0.9719936908972352,4
mixed_freq,101,1.0e-8,mmax10,3,0.9778401980692083,4
mixed_freq,101,1.0e-8,mmax10,4,0.9747493238291313,4
mixed_freq,101,1.0e-8,mmax10,5,0.9774875273452086,4
mixed_freq,101,1.0e-8,mmax10,6,0.9747355977461466,4
mixed_freq,101,1.0e-8,mmax10,7,0.9774876467912783,4
mixed_freq,101,1.0e-8,mmax15,0,0.27528145791940317,4
mixed_freq,101,1.0e-8,mmax15,1,0.9190482236851228,4
mixed_freq,101,1.0e-8,mmax15,2,0.9719936908972349,4
mixed_freq,101,1.0e-8,mmax15,3,0.9778401980692083,4
mixed_freq,101,1.0e-8,mmax15,4,0.9747493238291309,4
mixed_freq,101,1.0e-8,mmax15,5,0.9774875273451995,4
mixed_freq,101,1.0e-8,mmax15,6,0.9747355977459727,4
mixed_freq,101,1.0e-8,mmax15,7,0.9774876467937805,4
mixed_freq,101,1.0e-8,mmax20,0,1.558512125383576e-7,20
mixed_freq,101,1.0e-8,mmax20,1,1.5172621425813403e-6,20
mixed_freq,101,1.0e-8,mmax20,2,3.4451163250717366e-6,20
mixed_freq,101,1.0e-8,mmax20,3,1.3102637146780654e-5,20
mixed_freq,101,1.0e-8,mmax20,4,2.3335937916906287e-5,20
mixed_freq,101,1.0e-8,mmax20,5,0.00012896396641143987,20
mixed_freq,101,1.0e-8,mmax20,6,0.00017567147751522993,20
mixed_freq,101,1.0e-8,mmax20,7,0.0012203678809570083,20
mixed_freq,101,1.0e-8,mmax25,0,1.1957336797997913e-8,25
mixed_freq,101,1.0e-8,mmax25,1,9.488875724842528e-8,25
mixed_freq,101,1.0e-8,mmax25,2,4.0135296504865573e-7,25
mixed_freq,101,1.0e-8,mmax25,3,8.430972962376516e-7,25
mixed_freq,101,1.0e-8,mmax25,4,4.361432067009536e-6,25
mixed_freq,101,1.0e-8,mmax25,5,1.5227774009957728e-5,25
mixed_freq,101,1.0e-8,mmax25,6,3.0471595505035407e-5,25
mixed_freq,101,1.0e-8,mmax25,7,0.0006713285864025346,25
mixed_freq,101,1.0e-8,mmax30,0,7.735022880292745e-9,27
mixed_freq,101,1.0e-8,mmax30,1,7.065014066888553e-8,27
mixed_freq,101,1.0e-8,mmax30,2,1.509748424594373e-7,27
mixed_freq,101,1.0e-8,mmax30,3,4.693106549710069e-7,27
mixed_freq,101,1.0e-8,mmax30,4,1.2982164576107633e-6,27
mixed_freq,101,1.0e-8,mmax30,5,5.620182122018551e-6,27
mixed_freq,101,1.0e-8,mmax30,6,1.2452996986381764e-5,27
mixed_freq,101,1.0e-8,mmax30,7,0.0001481074711816189,27
mixed_freq,101,1.0e-8,mmax40,0,1.1445773128736275e-7,40
mixed_freq,101,1.0e-8,mmax40,1,6.843393732779063e-6,40
mixed_freq,101,1.0e-8,mmax40,2,0.0002819351522292586,40
mixed_freq,101,1.0e-8,mmax40,3,0.01961131939297381,40
mixed_freq,101,1.0e-8,mmax40,4,1.670489583327274,40
mixed_freq,101,1.0e-8,mmax40,5,194.2950408788674,40
mixed_freq,101,1.0e-8,mmax40,6,24885.074371360646,40
mixed_freq,101,1.0e-8,mmax40,7,4.0571603358453303e6,40
mixed_freq,101,1.0e-8,bic,0,1.558512125383576e-7,20
mixed_freq,101,1.0e-8,bic,1,1.5172621425813403e-6,20
mixed_freq,101,1.0e-8,bic,2,3.4451163250717366e-6,20
mixed_freq,101,1.0e-8,bic,3,1.3102637146780654e-5,20
mixed_freq,101,1.0e-8,bic,4,2.3335937916906287e-5,20
mixed_freq,101,1.0e-8,bic,5,0.00012896396641143987,20
mixed_freq,101,1.0e-8,bic,6,0.00017567147751522993,20
mixed_freq,101,1.0e-8,bic,7,0.0012203678809570083,20
mixed_freq,101,1.0e-8,bisect,0,1.9910040249643096e-8,21
mixed_freq,101,1.0e-8,bisect,1,2.481221963963763e-7,21
mixed_freq,101,1.0e-8,bisect,2,4.812925107857795e-7,21
mixed_freq,101,1.0e-8,bisect,3,2.914766845562217e-6,21
mixed_freq,101,1.0e-8,bisect,4,2.876090852167789e-6,21
mixed_freq,101,1.0e-8,bisect,5,3.59579057913551e-5,21
mixed_freq,101,1.0e-8,bisect,6,4.2122535760202554e-5,21
mixed_freq,101,1.0e-8,bisect,7,0.00034135270861684116,21
mixed_freq,101,1.0e-8,prune15,0,0.0942092363461606,15
mixed_freq,101,1.0e-8,prune15,1,0.44438733455457763,15
mixed_freq,101,1.0e-8,prune15,2,0.9425296294014576,15
mixed_freq,101,1.0e-8,prune15,3,1.7936132508099796,15
mixed_freq,101,1.0e-8,prune15,4,10.127034915318433,15
mixed_freq,101,1.0e-8,prune15,5,18.703958196500903,15
mixed_freq,101,1.0e-8,prune15,6,174.18588070195227,15
mixed_freq,101,1.0e-8,prune15,7,1383.8657575750867,15
mixed_freq,101,1.0e-8,prune20,0,0.1473671034642448,20
mixed_freq,101,1.0e-8,prune20,1,30.30928281236089,20
mixed_freq,101,1.0e-8,prune20,2,5694.70352825401,20
mixed_freq,101,1.0e-8,prune20,3,1.6730001411172713e6,20
mixed_freq,101,1.0e-8,prune20,4,5.98387732152823e8,20
mixed_freq,101,1.0e-8,prune20,5,2.9202843078491895e11,20
mixed_freq,101,1.0e-8,prune20,6,1.5684185152494616e14,20
mixed_freq,101,1.0e-8,prune20,7,1.0715768225735952e17,20
mixed_freq,101,1.0e-8,prune25,0,0.17267215643927897,25
mixed_freq,101,1.0e-8,prune25,1,2.8859774730805827,25
mixed_freq,101,1.0e-8,prune25,2,71.11154850895899,25
mixed_freq,101,1.0e-8,prune25,3,2994.1845183656164,25
mixed_freq,101,1.0e-8,prune25,4,153084.6138350119,25
mixed_freq,101,1.0e-8,prune25,5,1.067896320452237e7,25
mixed_freq,101,1.0e-8,prune25,6,8.198290375685903e8,25
mixed_freq,101,1.0e-8,prune25,7,8.006489290769235e10,25
mixed_freq,101,0.0001,baseline,0,0.00013968189240549502,59
mixed_freq,101,0.0001,baseline,1,0.00392261155955767,59
mixed_freq,101,0.0001,baseline,2,0.05777102306408323,59
mixed_freq,101,0.0001,baseline,3,1.7727321031051835,59
mixed_freq,101,0.0001,baseline,4,61.85797718540907,59
mixed_freq,101,0.0001,baseline,5,3057.4688922920072,59
mixed_freq,101,0.0001,baseline,6,165469.38404350518,59
mixed_freq,101,0.0001,baseline,7,1.1521578852401847e7,59
mixed_freq,101,0.0001,adapt_k0.01,0,5.8544607999514186e-5,21
mixed_freq,101,0.0001,adapt_k0.01,1,0.00022263244205812617,21
mixed_freq,101,0.0001,adapt_k0.01,2,0.0006338421706214124,21
mixed_freq,101,0.0001,adapt_k0.01,3,0.0009347506402961778,21
mixed_freq,101,0.0001,adapt_k0.01,4,0.004400313572957079,21
mixed_freq,101,0.0001,adapt_k0.01,5,0.007027653219785303,21
mixed_freq,101,0.0001,adapt_k0.01,6,0.027446471944897907,21
mixed_freq,101,0.0001,adapt_k0.01,7,0.08515598990522986,21
mixed_freq,101,0.0001,adapt_k0.1,0,5.799148320551531e-5,20
mixed_freq,101,0.0001,adapt_k0.1,1,0.00022323930142809358,20
mixed_freq,101,0.0001,adapt_k0.1,2,0.000559370122929796,20
mixed_freq,101,0.0001,adapt_k0.1,3,0.0009614490526563751,20
mixed_freq,101,0.0001,adapt_k0.1,4,0.0031651657721479326,20
mixed_freq,101,0.0001,adapt_k0.1,5,0.007029392221312741,20
mixed_freq,101,0.0001,adapt_k0.1,6,0.01680502820907496,20
mixed_freq,101,0.0001,adapt_k0.1,7,0.052957122808459704,20
mixed_freq,101,0.0001,adapt_k1.0,0,6.053396504340956e-5,19
mixed_freq,101,0.0001,adapt_k1.0,1,0.00023600759953776226,19
mixed_freq,101,0.0001,adapt_k1.0,2,0.0005671945912898181,19
mixed_freq,101,0.0001,adapt_k1.0,3,0.0010148040232728522,19
mixed_freq,101,0.0001,adapt_k1.0,4,0.0033679433258887335,19
mixed_freq,101,0.0001,adapt_k1.0,5,0.004539598016124729,19
mixed_freq,101,0.0001,adapt_k1.0,6,0.020960676997749363,19
mixed_freq,101,0.0001,adapt_k1.0,7,0.03795733447402821,19
mixed_freq,101,0.0001,adapt_k10,0,6.742966810963432e-5,18
mixed_freq,101,0.0001,adapt_k10,1,0.00028811574575097885,18
mixed_freq,101,0.0001,adapt_k10,2,0.0006121065749316426,18
mixed_freq,101,0.0001,adapt_k10,3,0.0018259655471019628,18
mixed_freq,101,0.0001,adapt_k10,4,0.0026581205371001178,18
mixed_freq,101,0.0001,adapt_k10,5,0.012394584079599216,18
mixed_freq,101,0.0001,adapt_k10,6,0.017080071230821198,18
mixed_freq,101,0.0001,adapt_k10,7,0.06242485608379912,18
mixed_freq,101,0.0001,adapt_k100,0,0.0007571569275769677,17
mixed_freq,101,0.0001,adapt_k100,1,0.00704947293570089,17
mixed_freq,101,0.0001,adapt_k100,2,0.013912446486456637,17
mixed_freq,101,0.0001,adapt_k100,3,0.0404575899059542,17
mixed_freq,101,0.0001,adapt_k100,4,0.0819898920153693,17
mixed_freq,101,0.0001,adapt_k100,5,0.1936263424684653,17
mixed_freq,101,0.0001,adapt_k100,6,0.48154220557012084,17
mixed_freq,101,0.0001,adapt_k100,7,0.8138179775770291,17
mixed_freq,101,0.0001,mmax10,0,0.27528162577435816,4
mixed_freq,101,0.0001,mmax10,1,0.919049560801854,4
mixed_freq,101,0.0001,mmax10,2,0.9719936731081085,4
mixed_freq,101,0.0001,mmax10,3,0.9778402089987748,4
mixed_freq,101,0.0001,mmax10,4,0.9747493240246017,4
mixed_freq,101,0.0001,mmax10,5,0.9774875279384143,4
mixed_freq,101,0.0001,mmax10,6,0.974735597834373,4
mixed_freq,101,0.0001,mmax10,7,0.9774876468536154,4
mixed_freq,101,0.0001,mmax15,0,0.2752816257743581,4
mixed_freq,101,0.0001,mmax15,1,0.919049560801854,4
mixed_freq,101,0.0001,mmax15,2,0.9719936731081082,4
mixed_freq,101,0.0001,mmax15,3,0.977840208998773,4
mixed_freq,101,0.0001,mmax15,4,0.974749324024588,4
mixed_freq,101,0.0001,mmax15,5,0.9774875279384648,4
mixed_freq,101,0.0001,mmax15,6,0.9747355978340195,4
mixed_freq,101,0.0001,mmax15,7,0.9774876468744849,4
mixed_freq,101,0.0001,mmax20,0,5.799148320551531e-5,20
mixed_freq,101,0.0001,mmax20,1,0.00022323930142809358,20
mixed_freq,101,0.0001,mmax20,2,0.000559370122929796,20
mixed_freq,101,0.0001,mmax20,3,0.0009614490526563751,20
mixed_freq,101,0.0001,mmax20,4,0.0031651657721479326,20
mixed_freq,101,0.0001,mmax20,5,0.007029392221312741,20
mixed_freq,101,0.0001,mmax20,6,0.01680502820907496,20
mixed_freq,101,0.0001,mmax20,7,0.052957122808459704,20
mixed_freq,101,0.0001,mmax25,0,5.880413750675398e-5,23
mixed_freq,101,0.0001,mmax25,1,0.00021469476447379585,23
mixed_freq,101,0.0001,mmax25,2,0.0006083540744366757,23
mixed_freq,101,0.0001,mmax25,3,0.0009272345517840462,23
mixed_freq,101,0.0001,mmax25,4,0.003941644420066092,23
mixed_freq,101,0.0001,mmax25,5,0.008338645209595614,23
mixed_freq,101,0.0001,mmax25,6,0.022212195194790063,23
mixed_freq,101,0.0001,mmax25,7,0.08904719159530775,23
mixed_freq,101,0.0001,mmax30,0,7.592065379467361e-5,29
mixed_freq,101,0.0001,mmax30,1,0.0007730838569527586,29
mixed_freq,101,0.0001,mmax30,2,0.004886207825236908,29
mixed_freq,101,0.0001,mmax30,3,0.07572411062680995,29
mixed_freq,101,0.0001,mmax30,4,1.5895952374887747,29
mixed_freq,101,0.0001,mmax30,5,46.18530689420931,29
mixed_freq,101,0.0001,mmax30,6,1475.0957566535506,29
mixed_freq,101,0.0001,mmax30,7,59943.791591764915,29
mixed_freq,101,0.0001,mmax40,0,7.818437754451754e-5,37
mixed_freq,101,0.0001,mmax40,1,0.0004652637947917558,37
mixed_freq,101,0.0001,mmax40,2,0.0019283736878827162,37
mixed_freq,101,0.0001,mmax40,3,0.010487676576469806,37
mixed_freq,101,0.0001,mmax40,4,0.109702311626095,37
mixed_freq,101,0.0001,mmax40,5,1.9533691596185456,37
mixed_freq,101,0.0001,mmax40,6,39.943666196543134,37
mixed_freq,101,0.0001,mmax40,7,1055.4070970088553,37
mixed_freq,101,0.0001,bic,0,6.053396504340956e-5,19
mixed_freq,101,0.0001,bic,1,0.00023600759953776226,19
mixed_freq,101,0.0001,bic,2,0.0005671945912898181,19
mixed_freq,101,0.0001,bic,3,0.0010148040232728522,19
mixed_freq,101,0.0001,bic,4,0.0033679433258887335,19
mixed_freq,101,0.0001,bic,5,0.004539598016124729,19
mixed_freq,101,0.0001,bic,6,0.020960676997749363,19
mixed_freq,101,0.0001,bic,7,0.03795733447402821,19
mixed_freq,101,0.0001,bisect,0,5.8544607999514186e-5,21
mixed_freq,101,0.0001,bisect,1,0.00022263244205812617,21
mixed_freq,101,0.0001,bisect,2,0.0006338421706214124,21
mixed_freq,101,0.0001,bisect,3,0.0009347506402961778,21
mixed_freq,101,0.0001,bisect,4,0.004400313572957079,21
mixed_freq,101,0.0001,bisect,5,0.007027653219785303,21
mixed_freq,101,0.0001,bisect,6,0.027446471944897907,21
mixed_freq,101,0.0001,bisect,7,0.08515598990522986,21
mixed_freq,101,0.0001,prune15,0,0.21711927096795994,15
mixed_freq,101,0.0001,prune15,1,0.9266290205421263,15
mixed_freq,101,0.0001,prune15,2,2.0934020473946244,15
mixed_freq,101,0.0001,prune15,3,9.950578892953107,15
mixed_freq,101,0.0001,prune15,4,120.38504419594229,15
mixed_freq,101,0.0001,prune15,5,2399.9130482400387,15
mixed_freq,101,0.0001,prune15,6,61078.1514856582,15
mixed_freq,101,0.0001,prune15,7,2.0712344641762618e6,15
mixed_freq,101,0.0001,prune20,0,0.3362683296465545,20
mixed_freq,101,0.0001,prune20,1,15.609767131266215,20
mixed_freq,101,0.0001,prune20,2,722.774699512446,20
mixed_freq,101,0.0001,prune20,3,53288.71783122678,20
mixed_freq,101,0.0001,prune20,4,4.783148157836084e6,20
mixed_freq,101,0.0001,prune20,5,5.85798464353993e8,20
mixed_freq,101,0.0001,prune20,6,7.895476392667574e10,20
mixed_freq,101,0.0001,prune20,7,1.3537352672552863e13,20
mixed_freq,101,0.0001,prune25,0,0.06649076429853468,25
mixed_freq,101,0.0001,prune25,1,0.4606927423389039,25
mixed_freq,101,0.0001,prune25,2,9.755076908440026,25
mixed_freq,101,0.0001,prune25,3,416.5797480439072,25
mixed_freq,101,0.0001,prune25,4,22555.5936732249,25
mixed_freq,101,0.0001,prune25,5,1.6697464581916772e6,25
mixed_freq,101,0.0001,prune25,6,1.3604200990062493e8,25
mixed_freq,101,0.0001,prune25,7,1.4100203641579176e10,25
mixed_freq,101,0.01,adapt_k0.01,0,0.007866049924543038,19
mixed_freq,101,0.01,adapt_k0.01,1,0.02810610123217312,19
mixed_freq,101,0.01,adapt_k0.01,2,0.06434501056468674,19
mixed_freq,101,0.01,adapt_k0.01,3,0.12989387075034892,19
mixed_freq,101,0.01,adapt_k0.01,4,0.2375134764875024,19
mixed_freq,101,0.01,adapt_k0.01,5,0.5294299402187924,19
mixed_freq,101,0.01,adapt_k0.01,6,0.9735111861456153,19
mixed_freq,101,0.01,adapt_k0.01,7,2.2396292311582924,19
mixed_freq,101,0.01,adapt_k0.1,0,0.008056626742601582,18
mixed_freq,101,0.01,adapt_k0.1,1,0.029284452880891244,18
mixed_freq,101,0.01,adapt_k0.1,2,0.06761367485966581,18
mixed_freq,101,0.01,adapt_k0.1,3,0.13187704359461497,18
mixed_freq,101,0.01,adapt_k0.1,4,0.2554532472264762,18
mixed_freq,101,0.01,adapt_k0.1,5,0.5639067689580124,18
mixed_freq,101,0.01,adapt_k0.1,6,1.0768605096070627,18
mixed_freq,101,0.01,adapt_k0.1,7,2.4794625315371053,18
mixed_freq,101,0.01,adapt_k1.0,0,0.00791617944036663,17
mixed_freq,101,0.01,adapt_k1.0,1,0.026005046403551727,17
mixed_freq,101,0.01,adapt_k1.0,2,0.06297777470933086,17
mixed_freq,101,0.01,adapt_k1.0,3,0.11159020392221583,17
mixed_freq,101,0.01,adapt_k1.0,4,0.21631663110586802,17
mixed_freq,101,0.01,adapt_k1.0,5,0.48020634074646806,17
mixed_freq,101,0.01,adapt_k1.0,6,0.8247435477048516,17
mixed_freq,101,0.01,adapt_k1.0,7,2.0330465766319477,17
mixed_freq,101,0.01,adapt_k10,0,0.00791617944036663,17
mixed_freq,101,0.01,adapt_k10,1,0.026005046403551727,17
mixed_freq,101,0.01,adapt_k10,2,0.06297777470933086,17
mixed_freq,101,0.01,adapt_k10,3,0.11159020392221583,17
mixed_freq,101,0.01,adapt_k10,4,0.21631663110586802,17
mixed_freq,101,0.01,adapt_k10,5,0.48020634074646806,17
mixed_freq,101,0.01,adapt_k10,6,0.8247435477048516,17
mixed_freq,101,0.01,adapt_k10,7,2.0330465766319477,17
mixed_freq,101,0.01,adapt_k100,0,0.2753322193991964,4
mixed_freq,101,0.01,adapt_k100,1,0.9191946874669221,4
mixed_freq,101,0.01,adapt_k100,2,0.9719968726457549,4
mixed_freq,101,0.01,adapt_k100,3,0.9778389847910475,4
mixed_freq,101,0.01,adapt_k100,4,0.9747497612089084,4
mixed_freq,101,0.01,adapt_k100,5,0.9774877360413665,4
mixed_freq,101,0.01,adapt_k100,6,0.9747356622393841,4
mixed_freq,101,0.01,adapt_k100,7,0.9774876913395061,4
mixed_freq,101,0.01,mmax10,0,0.2753322193991941,4
mixed_freq,101,0.01,mmax10,1,0.919194687466926,4
mixed_freq,101,0.01,mmax10,2,0.9719968726457541,4
mixed_freq,101,0.01,mmax10,3,0.9778389847910459,4
mixed_freq,101,0.01,mmax10,4,0.9747497612089099,4
mixed_freq,101,0.01,mmax10,5,0.9774877360413401,4
mixed_freq,101,0.01,mmax10,6,0.9747356622376994,4
mixed_freq,101,0.01,mmax10,7,0.9774876913444346,4
mixed_freq,101,0.01,mmax15,0,0.2753322193991941,4
mixed_freq,101,0.01,mmax15,1,0.919194687466926,4
mixed_freq,101,0.01,mmax15,2,0.9719968726457536,4
mixed_freq,101,0.01,mmax15,3,0.9778389847910465,4
mixed_freq,101,0.01,mmax15,4,0.9747497612089187,4
mixed_freq,101,0.01,mmax15,5,0.9774877360412123,4
mixed_freq,101,0.01,mmax15,6,0.9747356622376286,4
mixed_freq,101,0.01,mmax15,7,0.977487691347918,4
mixed_freq,101,0.01,mmax20,0,0.008546344073454004,19
mixed_freq,101,0.01,mmax20,1,0.02373369642109351,19
mixed_freq,101,0.01,mmax20,2,0.09902308924237345,19
mixed_freq,101,0.01,mmax20,3,2.3755779993688595,19
mixed_freq,101,0.01,mmax20,4,64.24401636836241,19
mixed_freq,101,0.01,mmax20,5,2389.840113609209,19
mixed_freq,101,0.01,mmax20,6,97976.21759368891,19
mixed_freq,101,0.01,mmax20,7,5.109355368481938e6,19
mixed_freq,101,0.01,mmax25,0,0.010027754342052395,22
mixed_freq,101,0.01,mmax25,1,0.29271449677496064,22
mixed_freq,101,0.01,mmax25,2,4.61024005541524,22
mixed_freq,101,0.01,mmax25,3,118.04085958266415,22
mixed_freq,101,0.01,mmax25,4,3689.0212667727815,22
mixed_freq,101,0.01,mmax25,5,157267.04669548466,22
mixed_freq,101,0.01,mmax25,6,7.378305267146404e6,22
mixed_freq,101,0.01,mmax25,7,4.4035244787585884e8,22
mixed_freq,101,0.01,mmax30,0,0.010212639630679433,29
mixed_freq,101,0.01,mmax30,1,0.04673277735122069,29
mixed_freq,101,0.01,mmax30,2,0.13371835299138451,29
mixed_freq,101,0.01,mmax30,3,0.952712355143049,29
mixed_freq,101,0.01,mmax30,4,0.8766184849754942,29
mixed_freq,101,0.01,mmax30,5,37.72344657200431,29
mixed_freq,101,0.01,mmax30,6,266.3085633805275,29
mixed_freq,101,0.01,mmax30,7,1345.3161266344628,29
mixed_freq,101,0.01,mmax40,0,0.011421775627667195,38
mixed_freq,101,0.01,mmax40,1,0.06171633511128061,38
mixed_freq,101,0.01,mmax40,2,0.16843865665994295,38
mixed_freq,101,0.01,mmax40,3,10.207482885147668,38
mixed_freq,101,0.01,mmax40,4,2531.3894989486066,38
mixed_freq,101,0.01,mmax40,5,856475.0992501427,38
mixed_freq,101,0.01,mmax40,6,3.189502506462023e8,38
mixed_freq,101,0.01,mmax40,7,1.510965602669039e11,38
mixed_freq,101,0.01,bic,0,0.008056626742601582,18
mixed_freq,101,0.01,bic,1,0.029284452880891244,18
mixed_freq,101,0.01,bic,2,0.06761367485966581,18
mixed_freq,101,0.01,bic,3,0.13187704359461497,18
mixed_freq,101,0.01,bic,4,0.2554532472264762,18
mixed_freq,101,0.01,bic,5,0.5639067689580124,18
mixed_freq,101,0.01,bic,6,1.0768605096070627,18
mixed_freq,101,0.01,bic,7,2.4794625315371053,18
mixed_freq,101,0.01,bisect,0,0.007866049924543038,19
mixed_freq,101,0.01,bisect,1,0.02810610123217312,19
mixed_freq,101,0.01,bisect,2,0.06434501056468674,19
mixed_freq,101,0.01,bisect,3,0.12989387075034892,19
mixed_freq,101,0.01,bisect,4,0.2375134764875024,19
mixed_freq,101,0.01,bisect,5,0.5294299402187924,19
mixed_freq,101,0.01,bisect,6,0.9735111861456153,19
mixed_freq,101,0.01,bisect,7,2.2396292311582924,19
mixed_freq,501,0.0,baseline,0,1.3960649816264567e-7,182
mixed_freq,501,0.0,baseline,1,7.6270925851592124e-6,182
mixed_freq,501,0.0,baseline,2,0.006527229585884317,182
mixed_freq,501,0.0,baseline,3,13.338629320882562,182
mixed_freq,501,0.0,baseline,4,41346.33357514229,182
mixed_freq,501,0.0,baseline,5,1.4114800754027358e8,182
mixed_freq,501,0.0,baseline,6,6.558594689671841e11,182
mixed_freq,501,0.0,baseline,7,3.1346106123552595e15,182
mixed_freq,501,0.0,adapt_k0.01,0,6.751977755712763e-9,22
mixed_freq,501,0.0,adapt_k0.01,1,1.5863428106809817e-7,22
mixed_freq,501,0.0,adapt_k0.01,2,7.305105778343625e-7,22
mixed_freq,501,0.0,adapt_k0.01,3,4.509722344522116e-6,22
