i,err,source_type,primary_method,interpolator,rescue,sp_idx,cand_idx,agg_strategy,mp_combo,In(t),Npop(t),S(t),Tr(t),a,b,d,g,nu
337,3.306829081032859e45,"single_point","algebraic","s3_adapt_rq","algebraic_resolve_t0",63,240,"none",-1,0.673999198672837,0.20800000008982886,-22.503150188637676,0.10900146068372578,-69.55867202402843,0.043313788764841654,6.292684897410632,0.7750084671021009,0.6201476247285256
338,3.357332232893462e45,"single_point","algebraic","aaad_gpr","algebraic_resolve_t0",63,474,"none",-1,0.673999198672837,0.20800000008982886,-22.50401583541812,0.10900146068372579,-69.56899062249327,0.04332508357480041,6.290661478709938,0.775003829813424,0.6200751495632447
339,3.446036405447563e45,"single_point","algebraic","agp_robust_rq","algebraic_resolve_t0",63,97,"none",-1,0.673999198672837,0.20800000008982886,-22.50374059205619,0.10900146068372579,-69.58997835115571,0.043356933518416595,6.2840595535930905,0.7749972379939692,0.6199639595262049
340,3.604253286048184e45,"single_point","algebraic","s3_adapt_se","algebraic_resolve_t0",63,171,"none",-1,0.673999198672837,0.20800000008982886,-22.504981828928173,0.10900146068372578,-69.62267331955874,0.043399037813175466,6.275922381716648,0.7750031818087149,0.6200777441370272
341,3.7227991036524214e45,"single_point","algebraic","agp_robust","algebraic_resolve_t0",63,20,"none",-1,0.673999198672837,0.20800000008982886,-22.50501594767551,0.10900146068372579,-69.64818086319345,0.04343648517943424,6.268177829039771,0.7750136249368703,0.620300840228359
342,8.564366086570764e45,"single_point","algebraic","aaad","algebraic_resolve_t0",63,541,"none",-1,0.673999198672837,0.20800000008982886,-22.524973051159485,0.10900146068372578,-70.26813111044571,0.04425479411266615,6.110666985804182,0.7750053187528958,0.620087707140325
343,1.0e15,"single_point","algebraic","chebyshev_bic","none",124,320,"none",-1,0.05763495369935475,0.20800000009415553,0.6855421646739599,17.224593756890776,0.5735362322029014,1.1751165448562735,-0.22857523691689902,0.7758883696421506,0.6253335772927238
344,1.0e15,"single_point","algebraic","s3_adapt_se","none",8,155,"none",-1,1.1750133343665023,0.20800000008982886,-0.25277293768015774,-0.0015622203640660362,76.08937700439222,-16.862702820508503,-1.9801053665655866,0.7748990180590307,0.613746258448342
345,1.0e15,"single_point","algebraic","agp_robust","none",8,5,"none",-1,1.175016734698466,0.20800000008982886,-0.2536755073928534,-0.0015852477656863935,76.4314589906084,-16.862482760423163,-1.9800804252800295,0.7749527006788508,0.6158146983740691
346,6.220059480218163e37,"single_point","algebraic","chebyshev_bic","algebraic_resolve_t0",1,297,"none",-1,0.673999198672837,0.20800000008982886,-3.189738623939224e-5,0.10900146068372579,-18.943405699770036,97.5722429566675,61.35225355720553,0.418659501715253,-46.438850207983116
347,1.0e15,"single_point","algebraic","s3_adapt_rq","none",8,226,"none",-1,1.1750197999434386,0.20800000008982886,-0.2588193632183737,-0.0015928285968124529,78.33898441134717,-16.852628806020572,-1.9797182758780958,0.7749926347156719,0.6192689664509646
348,1.0e15,"single_point","algebraic","aaad_gpr","none",8,461,"none",-1,1.1750224608025153,0.20800000008982886,-0.2600887634816347,-0.0015977673553593354,78.80945432836882,-16.850392142254126,-1.9796525210843117,0.7750238860262825,0.6218006702938869
349,1.0e15,"single_point","algebraic","agp_robust_rq","none",8,82,"none",-1,1.1750195462110742,0.20800000008982886,-0.26119739696952887,-0.001590868094882477,79.21891259959142,-16.847635523830537,-1.9795132092645162,0.7749871129415519,0.618945665101903
350,1.0e15,"multipoint","algebraic","agp_robust_rq","none",36,146,"none",5,10.4152234136262,0.20800000008982886,-27.39392415039568,-9.855510771185376,81.23517009814103,-0.12564149399893884,-0.4851226232772628,0.7749988471738914,0.6199996197454385
351,4.584885024990037,"multipoint","algebraic","aaad_gpr","none",1,508,"none",1,0.6740000131893517,0.20800000008982886,6.030231670449217,0.10900176872219162,81.52314793308193,0.45463410931045684,0.12304398155718833,0.7749223204560948,0.6199990785804037
352,4.290101332265911,"multipoint","algebraic","aaad_gpr","none",8,512,"none",2,0.15793715868082922,0.20800000008982886,7.298438350706231,0.26396388535860205,84.50093359011858,0.38317352012056,0.14765720866054527,0.7749948748280261,0.6200028248436579
353,1.0e15,"multipoint","algebraic","agp_robust_rq","none",25,142,"none",4,4.538571321535202,0.20800000008982886,-18.010335166438118,-2.7508700477866475,84.95299433812586,-0.1811642703368996,-0.3390794808315968,0.7750015767211645,0.6199997606826563
354,1.2064674694691554e52,"single_point","algebraic","aaad","algebraic_resolve_t0",267,554,"none",-1,0.673999198672837,0.20800000008982886,-20.76251437616428,0.10900146068372578,-85.19260714010977,0.08446639121847813,0.4020213350137728,0.7749993762629177,0.6199992735304587
355,3.8339169783098637,"multipoint","algebraic","aaad_gpr","none",16,516,"none",3,-0.024745709817854178,0.20800000008982886,9.209545265469298,0.7297882645555934,87.9576052604115,0.30643239533719946,0.18685889948019752,0.7750034021695003,0.6200032651433278
356,1.0e15,"multipoint","algebraic","s3_adapt_se","none",36,219,"none",5,10.415654943099586,0.20800000008982886,-28.601802936974288,-9.85584518426499,88.46848563146182,-0.12841131637004805,-0.4746991899400605,0.7749988502624282,0.6199912504787238
357,3.2899771839232135e51,"single_point","algebraic","chebyshev_bic","algebraic_resolve_t0",185,325,"none",-1,0.673999198672837,0.20800000008982886,-20.388307244529972,0.10900146068372578,-89.69744426093081,0.09235246253106917,0.3252420901909881,0.7763049228873827,0.6234513949966217
358,3.23702207842621,"multipoint","algebraic","aaad_gpr","none",25,520,"none",4,-0.17086118066147796,0.20800000008982886,11.635626183817125,1.6742064663298177,91.16143383012599,0.24061307747304672,0.24038834676473037,0.7749982625942214,0.6200029997671486
359,1.0e15,"multipoint","algebraic","s3_adapt_se","none",25,215,"none",4,4.5386727563174025,0.20800000008982886,-18.983542027312645,-2.750922979085712,92.60144953180685,-0.1840847360350433,-0.3337339348876091,0.7750003375625545,0.6199913272742972
360,2.607412787826584,"multipoint","algebraic","aaad_gpr","none",36,524,"none",5,-0.5152282818401044,0.20800000008982886,14.159824545662266,3.870048772867563,93.71621398741685,0.1914177479756964,0.30442755250713965,0.7750008450947085,0.6200031331116518
361,1.0e15,"multipoint","algebraic","agp_robust_rq","none",16,138,"none",3,2.2291443998899,0.20800000008982886,-11.144310490454144,-0.626413226431594,94.04848442273288,-0.2982785376377864,-0.20930279959929615,0.7749974312247597,0.6199995466344382
362,1.0e15,"single_point","algebraic","s2_aaa_mle","none",152,611,"none",-1,0.015592942757086607,0.20799999997945146,0.6351178396376298,22.923249164093335,0.5095657251989125,1.435095509165622,-0.11242668722313223,0.7749775144540951,0.6199167486823427
363,2.9745066882220595e62,"single_point","algebraic","s2_aaa_mle","algebraic_resolve_t0",267,622,"none",-1,0.673999198672837,0.20800000008982886,-24.943330785794743,0.10900146068372579,-98.53678902584015,0.08458417602798801,0.40109034783000297,0.7749936272171942,0.6199918814573054
364,5.5657819031206515,"single_point","algebraic","chebyshev_bic","none",36,311,"none",-1,4.093383790756352,0.20800000012048636,16.397670706534118,-4.421206859593952,-101.58727491372335,-0.13970353407099909,0.017261567645412368,0.7848939730508616,0.8917969368892141
365,1.0e15,"multipoint","algebraic","s3_adapt_se","none",16,211,"none",3,2.2291701617198405,0.20800000008982886,-11.907272199995246,-0.6264244662182404,102.59818146686726,-0.2999987898996925,-0.2080874262349309,0.774998458034663,0.6199912302263514
366,2.312324825550216e7,"synthesized_aggregate","algebraic","","none",-1,-1,"trim25_mean",-1,8.987707221497933,0.208000000096089,0.9806157717388932,-24.22489453907526,-1.6412730270787161,-12.638169228781852,0.14727623338060786,0.7746150543388606,0.6192770729477395
367,2.3299793048410993e7,"synthesized_aggregate","algebraic","","none",-1,-1,"trim25_mean",-1,12.874982056380825,0.2080000000922827,0.010505081291514982,-24.401870953857202,0.27781392996506654,-3.0461798400866487,0.19100544107844117,0.7751979172592063,0.6203232630054895
368,1.0e15,"single_point","algebraic","aaad","none",537,563,"none",-1,11.326488427389865,0.2080000005343148,-0.9191018909983767,17.616274204329137,-106.45485142107762,-0.22567180516356686,-0.2349781861830303,0.7750021692870219,0.6200004526048992
369,1.0e15,"multipoint","algebraic","agp_robust_rq","none",8,134,"none",2,1.1750799938949263,0.20800000008982886,-7.653806057948595,-0.0016085103111952658,114.52239735755518,-0.49321268151876513,-0.12992494056640894,0.7750041245306988,0.6199998922360428
370,1.0e15,"multipoint","algebraic","aaad_gpr","none",36,523,"none",5,10.417271626304744,0.20800000008982886,-33.13499930184059,-9.857142907834561,115.38490115878078,-0.1368795821493673,-0.4465023055778295,0.7750008450947083,0.6200031331116517
371,1.0e15,"single_point","algebraic","chebyshev_bic","none",453,343,"none",-1,16.50111218988286,0.2080000001177348,-0.0010755440660456565,-26.902961487126436,0.23416550324241872,-16.034483710031683,-0.0378376245173365,0.7718829572393446,0.6188036393026838
372,1.0e15,"multipoint","algebraic","aaad_gpr","none",25,519,"none",4,4.5390446680546965,0.20800000008982886,-22.486158032248493,-2.75112785915707,120.1119471969136,-0.19253564632143305,-0.3199027794409878,0.7749982625942213,0.6200029997671486
373,0.7346554714065332,"single_point","algebraic","agp_robust","none",223,31,"none",-1,-0.9281858591918047,0.20800000008982886,0.647621120646144,28.183798850797526,0.4734755683845858,1.4374573059732823,0.07979783933611524,0.7750089698063882,0.6200140818050983
374,2.5215886650113008e85,"single_point","algebraic","chebyshev_bic","algebraic_resolve_t0",63,314,"none",-1,0.673999198672837,0.20800000008982886,-31.02744037039029,0.10900146068372578,-121.79933035118779,0.07831265479059474,2.362085300036181,0.7760470511650056,0.6344658228898898
375,1.0e15,"multipoint","algebraic","s3_adapt_se","none",8,207,"none",2,1.1750843954631656,0.20800000008982886,-8.280182653386706,-0.0016086718206303223,124.89779350121619,-0.49112684283906766,-0.13040064261648546,0.77499979108941,0.6199912990575858
376,1.0e15,"multipoint","algebraic","aaad_gpr","none",16,515,"none",3,2.2292524066403185,0.20800000008982886,-14.420412147245194,-0.6264691182737235,130.94844727345588,-0.3047734144772572,-0.20522295780199062,0.7750034021695003,0.6200032651433278
377,1.3941370151990287,"single_point","algebraic","agp_robust_rq","none",635,126,"none",-1,17.560216194308428,0.20800000008982886,-0.0005849750681968521,-30.861620901150758,0.33238556751280496,-0.6206679735901791,-0.09913883611644447,0.7750133852099063,0.6200013468469308
378,8.952238379170111e12,"single_point","algebraic","s2_aaa_mle","none",16,593,"none",-1,1.4926683966876688,0.20800000022613208,7.052796144137936e-5,-0.3098664189787505,-20.031735327861934,-212.06401518356438,-2.4796579346570553,0.7720389649249997,0.5006295786895928
379,1.0e15,"single_point","algebraic","s2_aaa_mle","none",453,626,"none",-1,12.601764390050167,0.20800000012504508,-2.293119964100096,2.114581034053658,-142.03889717212806,-0.0454019852281838,-1.017541534508729,0.7750221613910189,0.6200081438397053
380,1.0e15,"single_point","algebraic","agp_robust","none",635,53,"none",-1,10.003822487056505,0.20800000008982886,-0.015372419572963621,34.35702685050264,-3.2433828173187584,-0.6666546564131234,-0.09339466607837493,0.7750151308057576,0.6200012976597316
381,1.0e15,"single_point","algebraic","aaad","none",635,564,"none",-1,10.002378174594291,0.2079999955156839,-0.10156739588842521,34.3759516002303,-24.09276061270972,-0.671402075705401,-0.09283455411617643,0.7749761785804012,0.6199975984276211
382,4.915670410374033e12,"single_point","algebraic","agp_robust_rq","none",16,86,"none",-1,1.4932029902527728,0.20800000008982886,6.473014679275116e-5,-0.3135062053121727,-20.035117847068687,-234.32545124751974,-2.52587454488261,0.7750172183317795,0.6208028177374985
383,4.903152980054836e12,"single_point","algebraic","agp_robust","none",16,7,"none",-1,1.493213547085314,0.20800000008982886,6.479800021117369e-5,-0.3135661007114041,-20.03542047702634,-234.32924174841725,-2.5260317060135384,0.7750727964513643,0.6234702213553752
384,4.875094710864975e12,"single_point","algebraic","s3_adapt_rq","none",16,230,"none",-1,1.4932038397378005,0.20800000008982886,6.466659530892322e-5,-0.3135117898051028,-20.03511042987611,-234.55149697537664,-2.526218089612878,0.7750213035240577,0.6209146901048741
385,4.850802813585988e12,"single_point","algebraic","aaad_gpr","none",16,464,"none",-1,1.4932003679088517,0.20800000008982886,6.456628008860136e-5,-0.3134937923213876,-20.03492968241615,-234.72299277433586,-2.5263749324087903,0.7750043667935134,0.6200424247068171
386,4.841439662036836e12,"single_point","algebraic","aaad","none",16,531,"none",-1,1.4932068491345571,0.20800000031586507,6.455770113693439e-5,-0.313536561418628,-20.035026894035198,-234.74969196425693,-2.526420735461259,0.775040458853409,0.6216044022433588
387,4.826573568444282e12,"single_point","algebraic","s3_adapt_se","none",16,158,"none",-1,1.4932144271755525,0.20800000008982886,6.463492576423119e-5,-0.3135808161133104,-20.035324458896643,-234.7694932818109,-2.5266138456205183,0.7750787343896319,0.623250099508524
388,1.0e15,"multipoint","algebraic","aaad_gpr","none",8,511,"none",2,1.1750987262264019,0.20800000008982886,-10.001502494593133,-0.001603958347736369,153.49589292223268,-0.48699955442542675,-0.13158220208994884,0.7749948748280262,0.6200028248436579
389,1.0e15,"single_point","algebraic","chebyshev_bic","none",8,298,"none",-1,0.9778886902125505,0.20800000013562114,0.3287633153741331,0.02494775811734711,-153.49602916719007,-18.4830831848029,-2.0517404242827393,0.8286522597309401,3.503516856434868
390,1.0e15,"multipoint","algebraic","agp_robust_rq","none",1,130,"none",1,0.6739996420074832,0.20800000008982886,-6.614592157902275,0.10899968097910459,158.89840993265412,-0.7421992228930814,-0.08914033652649012,0.7750155483091126,0.6200004820904715
391,1.0e15,"single_point","algebraic","chebyshev_bic","none",16,305,"none",-1,1.487962955808207,0.20800000013091785,-0.00019640066157499433,-0.27883036814467405,-19.760260124833124,-266.3042282992468,-3.0789925855106826,0.7507171018595502,-0.22097556862764026
392,1.0e15,"multipoint","algebraic","s3_adapt_se","none",1,203,"none",1,0.6739984687184488,0.20800000008982886,-7.211472615558404,0.10899644917086383,172.93719141322515,-0.7344007622543605,-0.08997080829470902,0.775145566122671,0.6199988260368793
393,17.358087962528153,"multipoint","algebraic","chebyshev_aicc","none",1,436,"none",1,0.6729789862726762,0.20800000013999517,4.06045865539448,0.11174044882833983,-173.07091364111955,-1.0566856261351933,-0.30693715840513375,0.6791371528492681,0.624497248984926
394,35.69251347607577,"multipoint","algebraic","chebyshev_aicc","none",8,441,"none",2,0.9753174055294194,0.20800000013562114,4.170135741042003,0.03740445508435862,-173.35362701997107,-1.071013336711722,-0.3029308662437727,0.7821669553253904,0.6299411665033194
395,204.05362693287034,"multipoint","algebraic","chebyshev_aicc","none",16,446,"none",3,1.4915819143578326,0.20800000013091785,5.9820925354264425,-0.3071492129306923,-173.82563647432855,-0.7990793333372865,-0.4034780755013641,0.7716620852077528,0.6293861072380637
396,1595.2240536498784,"single_point","algebraic","chebyshev_bic","algebraic_resolve_t0",25,369,"none",-1,0.673999198672837,0.20800000008982886,6.8025776356169345,0.10900146068372579,-174.132959206416,-0.6430958179655266,-0.4995254210113691,0.7768901351305775,0.6296623484020559
397,10904.305617970962,"single_point","algebraic","chebyshev_bic","algebraic_resolve_t0",36,373,"none",-1,0.673999198672837,0.20800000008982886,8.314158256150463,0.10900146068372578,-174.33923554977608,-0.5305960489307344,-0.6038470713035665,0.7751053206975287,0.6295680418778693
398,1.3471348214369606e128,"single_point","algebraic","chebyshev_bic","algebraic_resolve_t0",36,374,"none",-1,0.673999198672837,0.20800000008982886,-23.14002162813683,0.10900146068372579,-175.6713040591387,0.16438285074104175,1.9172462072074237,0.7751053206975286,0.6295680418778694
399,1.2500737672532663e131,"single_point","algebraic","chebyshev_bic","algebraic_resolve_t0",25,371,"none",-1,0.673999198672837,0.20800000008982886,-12.822703113279676,0.10900146068372579,-175.96865497719716,0.3137480567351049,1.0009035815147465,0.7768901351305775,0.6296623484020559
400,0.9942717111589879,"single_point","algebraic","s3_adapt_se","none",320,187,"none",-1,-4.189451828538608,0.20800000008982886,0.7449264443203464,40.80739998779387,0.47299508162482906,1.0253712001162096,0.26098576236381094,0.7750002717699268,0.6199997857856236
401,2.5113906624559805e128,"single_point","algebraic","chebyshev_bic","algebraic_resolve_t0",16,365,"none",-1,0.673999198672837,0.20800000008982886,-7.267633005714302,0.10900146068372578,-176.46102719635246,0.5711308864091547,0.5464216682900643,0.7716620852077528,0.6293861072380637
402,3.257752871960279e142,"single_point","algebraic","chebyshev_bic","algebraic_resolve_t0",8,361,"none",-1,0.673999198672837,0.20800000008982886,-4.365237392253353,0.10900146068372579,-177.2914025149533,0.9694969289477464,0.3187667312177861,0.7821669553253902,0.6299411665033194
403,0.8438153432894542,"single_point","algebraic","aaad_gpr","none",223,486,"none",-1,14.130977356342349,0.20800000008982886,0.2633870512357994,-40.95372596569341,0.472843435872323,0.3870048352100474,0.9052257503580868,0.7750000014472178,0.6199998145428225
404,5.013987145431515e145,"single_point","algebraic","chebyshev_bic","algebraic_resolve_t0",1,359,"none",-1,0.673999198672837,0.20800000008982886,-2.675152767659186,0.10900146068372579,-178.29654193223905,1.6083896884066888,0.1890992117835755,0.679137152849268,0.624497248984926
405,1.0e15,"multipoint","algebraic","aaad_gpr","none",1,507,"none",1,0.6740000131893517,0.20800000008982886,-8.267642582805307,0.10900176872219162,198.14945742263183,-0.7245810217787839,-0.09116310035966745,0.7749223204560948,0.6199990785804037
406,5.755044467848274,"single_point","algebraic","chebyshev_bic","none",223,328,"none",-1,18.066844701042484,0.208000000092394,0.02318599202116933,-48.206464607518534,0.12423227590857384,-0.7869025981515905,-0.06826535501723623,0.7735504266585163,0.6172759033022145
407,2.022833153891153e9,"synthesized_aggregate","algebraic","","none",-1,-1,"median",-1,-7.7989256142709955,0.20800000008982886,20.822211347579206,48.82192633887673,107.23275434199616,0.36735119563245433,0.4068233486673114,0.7749961497123999,0.6199592878215574
408,3.0518971442537624e7,"synthesized_aggregate","algebraic","","none",-1,-1,"trim25_mean",-1,19.128524602305607,0.20800000010059813,-5.749635861916855e-5,-48.82232068361063,0.46579964762308995,-121.78558837662473,-0.13695985982843936,0.7743402785283976,0.6197474127048815
409,3.0806598256818097e7,"synthesized_aggregate","algebraic","","none",-1,-1,"median",-1,22.277856546160212,0.20800000008982886,-2.3183922664263426e-9,-49.079048538682144,0.472945076429502,-2.1168380615129947,-0.00433858791443974,0.7750575346450678,0.6200054170697743
410,3.029208574191153e7,"synthesized_aggregate","algebraic","","none",-1,-1,"trim25_mean",-1,17.621468625865692,0.20800000009456607,0.044419596310875165,-49.13794546344511,0.4586912698800294,-15.19068129053549,0.11638588485132344,0.7759566130154477,0.6207228337824978
411,1.0e15,"single_point","algebraic","chebyshev_bic","none",537,347,"none",-1,19.30473717518392,0.20800000010809705,-5.1528216573777255e-5,-49.497042715426694,0.33378914057314885,-208.09333438895237,-0.018944785513232733,0.7884066160366981,0.622330524107386
412,3.4189277741787456e7,"synthesized_aggregate","algebraic","","none",-1,-1,"trim25_mean",-1,18.47584669387183,0.20800000009720962,-3.278280909053658e-5,-50.61187125245954,0.5589855290699975,-136.62438231299475,0.13115670967364254,0.7748072399653096,0.6198199868494761
413,2.0317693345563254e9,"synthesized_aggregate","algebraic","","none",-1,-1,"trim25_mean",-1,-8.58620420686476,0.20800000009224898,22.718372245903275,51.38995634290062,119.78744917916882,0.4007143419840808,0.4011809757194077,0.7748804922208767,0.6188454648069116
414,2.946625313941612e7,"synthesized_aggregate","algebraic","","none",-1,-1,"trim25_mean",-1,20.210072806649084,0.20800000009678812,-0.00024870645685614267,-53.46500804530071,0.43928957952218173,-284.01180044111163,-0.026932808655200435,0.7787431026253002,0.6206578714554816
415,1.5097018525202994,"single_point","algebraic","s3_adapt_rq","none",320,257,"none",-1,-2.908043640128822,0.20800000008982886,0.5950379057568211,56.20518631212268,0.4730020178932509,1.5930324648810363,0.12577478955498395,0.7749993747168915,0.619999426221362
416,1.0e15,"single_point","algebraic","agp_robust_rq","none",750,129,"none",-1,8.303240888624599,0.20800000008982886,-0.23577997488756855,56.29126896668387,-135.7734562923812,-2.1168380615129947,-0.03645622653477362,0.76813926168159,0.6196454324760967
417,1.0e15,"single_point","algebraic","chebyshev_bic","none",381,339,"none",-1,20.623870941691308,0.2080000001132012,-0.00040188657104894344,-57.929172822754616,0.3990167148142612,-16.52527932646046,-0.05804975571292513,0.7744765993033764,0.6195111948671829
418,1.2456204800619377,"single_point","algebraic","agp_robust_rq","none",453,120,"none",-1,21.121728855687618,0.20800000008982886,-0.0007025679874601349,-60.66648893082953,0.42883374781225775,-0.06657541397623389,-0.7102864636104307,0.7749975403493975,0.6199992622299211
419,1.0082126281205923e208,"single_point","algebraic","s2_aaa_mle","algebraic_resolve_t0",1,635,"none",-1,0.673999198672837,0.20800000008982886,-52.386016538134236,0.10900146068372578,-263.716665817302,0.1276151307679572,3.990167948384035e-5,0.7749893444312733,0.6200137962313448
420,1.0e15,"single_point","algebraic","chebyshev_bic","none",635,351,"none",-1,7.684078018547683,0.20800000006441194,-0.12815797984933588,62.18205551831988,-48.470392844011016,-7.575065499712222,-0.020454971164085824,0.7225896083833264,0.6146627380703142
421,1.0e15,"single_point","algebraic","s3_adapt_se","none",750,198,"none",-1,8.484071240990632,0.20800000008982886,-0.48170828083001327,54.06190466841942,-272.63032593827865,-1.7568540777478392,-0.04230923435850183,0.7716990702776764,0.619820868932151
422,1.3035480787040532,"single_point","algebraic","agp_robust","none",381,42,"none",-1,20.60500708361583,0.20800000008982886,-0.05548233115873573,-63.05678393724368,0.20386504251487678,0.03603437366220701,1.1315995138857378,0.7750096911264944,0.6200051945025429
423,1.3686708000724164,"single_point","algebraic","aaad_gpr","none",267,488,"none",-1,21.33657624161565,0.20800000008982886,-0.1061348699484471,-66.0759940559353,0.13838570920402593,0.07290529634809552,0.4985909559228017,0.7749929688353413,0.6199914420647609
424,1.0e15,"single_point","algebraic","chebyshev_bic","none",152,323,"none",-1,21.851605618098265,0.2080000000912827,0.0014872370567721345,-66.42955256373355,0.4488909849881279,-0.6979337153841095,-1.4384710824377251,0.7739468755059002,0.6159026117858623
425,38.16523133262459,"single_point","algebraic","s2_aaa_mle","none",185,613,"none",-1,21.82626649992071,0.2080000002149117,2.2201165781449925e-5,-66.70181724682298,0.43480907011546815,-111.09980801451599,-0.19778286710218831,0.7749035777319125,0.6197462931400228
426,3.0724459457504988e7,"synthesized_aggregate","algebraic","","none",-1,-1,"median",-1,21.71272621563749,0.20800000008982886,4.71108767489523e-6,-66.95383591964368,0.47087666351613877,0.07893985233563812,0.34695120071294683,0.7749993762629177,0.6199992735304589
427,1.0e15,"single_point","algebraic","s2_aaa_mle","none",185,616,"none",-1,21.904869851048492,0.2080000002149117,-2.9626802326030128e-5,-67.02721301407234,0.44212574297890084,-128.1054714323803,-0.21931740890485696,0.7749035777319125,0.6197462931400228
428,1.3944605155638559,"single_point","algebraic","s3_adapt_se","none",381,189,"none",-1,20.81985923664662,0.20800000008982886,0.06683668530230111,-67.08380183982531,0.47300836673978536,0.6817617601258797,0.12470476173014927,0.7750018191207604,0.6200012333770515
429,1.0e15,"single_point","algebraic","aaad_gpr","none",750,505,"none",-1,8.688743637560963,0.20800000008982886,-0.5067280798251994,51.5411683213293,-291.7478599708686,-2.078636342960189,-0.03697578788709607,0.7756701259321177,0.620037690673672
430,1.0e15,"single_point","algebraic","chebyshev_bic","none",320,337,"none",-1,21.9230060700675,0.20800000010483,-2.6708037873276512e-5,-67.25783896039646,0.44548935088451275,-46.322081301771384,-0.08304937940805929,0.7780211851432794,0.6222824195795577
431,68.91324254002393,"single_point","algebraic","s2_aaa_mle","none",185,614,"none",-1,21.971691465433643,0.2080000002149117,9.893025162679933e-6,-67.3035794648423,0.44832514387845124,-148.94486156689217,-0.23897567245247214,0.7749035777319125,0.6197462931400228
432,1.4033397913500276,"single_point","algebraic","agp_robust_rq","none",320,114,"none",-1,21.96423716479918,0.20800000008982886,-0.023591667846985496,-67.7680456406069,0.39093809974946475,0.0641954740642161,0.5848287815354802,0.7749951400394998,0.6199962037910443
433,10.02479562687801,"single_point","algebraic","chebyshev_aicc","none",453,423,"none",-1,22.26072240650392,0.2080000001177348,8.308285660731029e-5,-67.77307817508732,0.4822274473471338,-116.95346127732773,-0.024671504239896096,0.7718829572393445,0.6188036393026839
434,13.141387291348838,"single_point","algebraic","chebyshev_bic","none",267,333,"none",-1,22.088876189659324,0.20800000009719039,5.728911302761654e-6,-67.83167778335206,0.4589028705194679,-93.53451566464983,-0.08413213029599804,0.7755997356931679,0.6209766048666467
435,1.4078524948819149,"single_point","algebraic","agp_robust_rq","none",381,116,"none",-1,22.072428846788643,0.20800000008982886,-0.005679282167371403,-67.99807714688653,0.44353058262465683,0.030894699605446618,1.33380575228919,0.7749955983858492,0.6199976546106751
436,1.4085570713095301,"single_point","algebraic","s3_adapt_se","none",320,186,"none",-1,22.05615061008512,0.20800000008982886,-0.013475053584123696,-68.021889653901,0.4228411241849812,0.05849057592499016,0.6547457171208392,0.7750002717699268,0.6199997857856236
437,1.4089968638477357,"single_point","algebraic","s3_adapt_rq","none",320,256,"none",-1,22.063623742477024,0.20800000008982886,-0.01287761133717924,-68.04314227281387,0.42489543584286676,0.05819360199998946,0.658489807758028,0.7749993747168915,0.619999426221362
438,17.875531797343672,"single_point","algebraic","s2_aaa_mle","none",223,620,"none",-1,22.187824369503456,0.2080000001243459,7.259610047294617e-6,-68.25643303363991,0.46658937139135914,-57.63979196538072,-0.1278037162706166,0.7749808575415386,0.6199671857277657
439,1.0e15,"single_point","algebraic","s3_adapt_rq","none",635,270,"none",-1,22.22197990611497,0.20800000008982886,-5.984226941430533e-6,-68.25837220988143,0.4715090544111816,-0.8413970905459078,-0.07812307025512477,0.774997869384188,0.6199998352573679
440,1.0e15,"single_point","algebraic","chebyshev_bic","none",223,326,"none",-1,22.243949020196034,0.208000000092394,-8.447286571925613e-5,-68.26003202655268,0.47509239083766697,-23.691922405503004,-0.1626532011226836,0.7735504266585161,0.6172759033022144
441,10.60653452890629,"single_point","algebraic","chebyshev_bic","none",381,338,"none",-1,22.24400899299849,0.2080000001132012,0.00011115975905941509,-68.34074273259853,0.4735458763597102,-54.96567820025715,-0.040264298689711556,0.7744765993033764,0.6195111948671828
442,3.0809862078245636e7,"synthesized_aggregate","algebraic","","none",-1,-1,"median",-1,22.244008992998726,0.20800000008982886,1.7646410563517889e-239,-68.3407427326005,0.47300836673978536,-3.688688593613446,-0.04026429868971155,0.7749962981209625,0.6199980605902109
443,1.0e15,"single_point","algebraic","s2_aaa_mle","none",223,618,"none",-1,22.211593438988135,0.2080000001243459,-9.94537181096004e-6,-68.36777450521014,0.4683955565861682,-64.34240446542857,-0.1491556871586598,0.7749808575415387,0.6199671857277659
444,27.31848771421865,"single_point","algebraic","s2_aaa_mle","none",223,619,"none",-1,22.232620205413642,0.2080000001243459,3.4172762621739445e-6,-68.46624355157392,0.469991757179172,-72.38025686341355,-0.1696810649126243,0.7749808575415386,0.6199671857277657
445,1.4181003438082183,"single_point","algebraic","s3_adapt_rq","none",381,258,"none",-1,22.245912603048826,0.20800000008982886,-3.854773102439822e-5,-68.49520016435406,0.47155952805420925,-0.008351623919830435,-5.255284515513686,0.7750009772335954,0.6200004893641922
446,1.418269538002618,"single_point","algebraic","s3_adapt_se","none",453,192,"none",-1,22.249830922010116,0.20800000008982883,-1.627598713198942e-5,-68.50364655077139,0.4719507403342187,-0.11886875937855862,-0.42474204989189546,0.7749955777253101,0.619998420894419
447,1.4186745674769032,"single_point","algebraic","s3_adapt_rq","none",453,263,"none",-1,22.252310295186717,0.20800000008982883,-1.5398870821254605e-5,-68.52164804972254,0.47203236748785965,-0.057085822352463275,-0.8255091053733042,0.7749991088134854,0.6199997728221477
